cv_id,model,auc,precision,recall,f1,accuracy,ece
21,gemma3_r64_cal,0.8749878594117645,0.7739279588336192,0.7406434668417596,0.7569199798691495,0.8054250033570566,0.011406120791609794
21,gemma4_12b_paper,0.8817379518741861,0.7694533762057878,0.7856204858831254,0.7774528914879792,0.8160333020008057,0.06095654056856796
21,gemma4_12b_paper_cal,0.8814770877447866,0.765802781289507,0.7954694681549573,0.780354267310789,0.8168389955686853,0.01697074511727946
21,med_llama_paper,0.8737997974852907,0.748656338918748,0.7774130006565988,0.7627637300692544,0.8022022290855378,0.0452779083695289
21,med_llama_paper_cal,0.8732066803297704,0.7673149095871716,0.7383453709783322,0.7525514472143215,0.8013965355176581,0.014870347596726462
21,med_llama_r128,0.888625637669944,0.8013673983447284,0.7311227839789889,0.7646351931330472,0.8158990197394924,0.05255888633891272
21,med_llama_r128_cal,0.8881243115671048,0.7740039190071848,0.778069599474721,0.7760314341846758,0.8163018665234323,0.015678157871776576
21,med_llama_r64,0.8252648960728349,0.7042071197411003,0.7143795141168746,0.7092568448500652,0.7604404458171076,0.02100030936768988
21,med_llama_r64_cal,0.8245905059779437,0.6868295589988082,0.7567301378857518,0.7200874726647922,0.7593661877266014,0.014356504475562413
21,medgemma_paper,0.8757108864561463,0.7719417146729922,0.747866053841103,0.7597131899282975,0.8064992614475628,0.03480231338155161
21,medgemma_paper_cal,0.8751040435357392,0.7776247848537006,0.7416283650689429,0.7592001344311881,0.807573519538069,0.011790761750407091
21,medgemma_r128,0.885732597035563,0.7522935779816514,0.8076165462902167,0.77897403419886,0.8125419632066604,0.035933379170945766
21,medgemma_r128_cal,0.8850316505694775,0.7608078258125591,0.7915298752462245,0.7758648431214803,0.8129448099906003,0.011822756766227085
21,medgemma_r64,0.8800048502675704,0.7704216073781291,0.7678923177938279,0.7691548832620848,0.8114677051161542,0.025938137231799257
21,medgemma_r64_cal,0.8799604280230587,0.7622107969151671,0.7787261982928431,0.7703799935043846,0.8101248825030214,0.01397866689591481
21,mediphi_4b_paper,0.875891820384044,0.7516843118383061,0.7692055154300722,0.7603439883173779,0.8016651000402847,0.029357023532218626
21,mediphi_4b_paper_cal,0.8752852385515558,0.759514435695538,0.7600131319763624,0.7597637020019692,0.8034107694373573,0.018707827954863608
21,modernbert,0.8933504338460653,0.7781329923273658,0.799080761654629,0.7884677680596048,0.8246273667248556,0.01923887755574047
21,modernbert_cal,0.8931879625638716,0.7982396750169262,0.7741300065659882,0.786,0.8275815764737479,0.01868022403537374
21,phi4_14b_paper,0.8749907313788741,0.7605357726233257,0.7642810242941562,0.762403798919273,0.80515643883443,0.02344544458672437
21,phi4_14b_paper_cal,0.8746290873127236,0.7714090754008871,0.742284963887065,0.7565668395516145,0.8046193097891768,0.015632720635785028
21,pubmedbert,0.8843517030317379,0.7482558139534884,0.845042678923178,0.793709528214616,0.8203303343628306,0.039654872741495296
21,pubmedbert_cal,0.8840513027317406,0.7758074730842305,0.804333552199606,0.7898130238555771,0.8248959312474822,0.016295349717055742
21,qwen4b_paper,0.8740928500252807,0.7616260162601626,0.7688772160210111,0.7652344388171868,0.807036390492816,0.028086219597995607
21,qwen4b_paper_cal,0.873552099646666,0.7863033345285049,0.7199606040709127,0.7516709511568124,0.8054250033570566,0.010073262432799506
21,qwen4b_r128,0.8926751485925944,0.7675793403858121,0.8099146421536442,0.7881789137380192,0.82194172149859,0.05256940679523689
21,qwen4b_r128_cal,0.8923965677829742,0.7830618892508143,0.7892317793827971,0.7861347285807717,0.8243588022022291,0.012318602420634902
21,qwen4b_r64,0.8908501440384752,0.7866315442871255,0.7843072882468811,0.7854676968601019,0.8247616489861689,0.04827922954756269
21,qwen4b_r64_cal,0.8903390084895347,0.7853403141361257,0.7879185817465528,0.7866273352999017,0.8251644957701088,0.013472571640184217
21,qwen9b_paper,0.8815421359349028,0.7811424638678596,0.7452396585686146,0.7627688172043011,0.8103934470256479,0.046401316263129946
21,qwen9b_paper_cal,0.8809976557288732,0.7735215053763441,0.7557452396585687,0.764530056459648,0.8095877534577682,0.013644735838382863
21,qwen9b_r128,0.8896075893334694,0.7708006279434851,0.8059750492449114,0.7879955063392714,0.8226131328051565,0.04334076082576665
21,qwen9b_r128_cal,0.8895604443149449,0.7763794772507261,0.7898883782009193,0.7830756712774614,0.8210017456693971,0.013270652454738126
21,qwen9b_r64,0.884976784808204,0.7598101265822785,0.7882468811556139,0.7737673219465034,0.8114677051161542,0.030454889758945936
21,qwen9b_r64_cal,0.884351703031738,0.7934970598408855,0.7531188443860801,0.7727808657571164,0.8188532294883846,0.01137442268297306
21,xgb,0.8940498137846364,0.795530353569046,0.7829940906106369,0.7892124420913302,0.8289243990868806,0.013394776293454097
21,xgb_cal,0.8936199884733413,0.8019125683060109,0.7708470124753776,0.7860729829260127,0.8283872700416275,0.014742304151017481
32,albert,0.8547796894773502,0.7321991178323881,0.7827551364095655,0.7566335666612405,0.7891098885597404,0.03499228512798085
32,albert_cal,0.8545057830592497,0.7474949899799599,0.7537891545975076,0.7506288780815026,0.7902383975172803,0.016372170616766858
32,biobert,0.8942658686688009,0.7848837209302325,0.8184573930616369,0.8013190436933223,0.83001833827056,0.05541382315884539
32,biobert_cal,0.893748385419562,0.8022015823873409,0.7854496463455709,0.7937372362151123,0.8290308929327127,0.00905937105574319
32,biomistral_paper,0.8780689699712564,0.7908450704225352,0.756483664533513,0.7732828369771045,0.8142192128650021,0.03366809021269088
32,biomistral_paper_cal,0.8778445637281029,0.7953321364452424,0.7460424385314921,0.7698992005561348,0.8132317675271548,0.014617857844400447
32,biomistral_r128,0.8310589276896867,0.6975770266227939,0.7854496463455709,0.7389100126742713,0.7675271547467908,0.034170365935047055
32,biomistral_r128_cal,0.8310051355920565,0.710595160235448,0.7318962613674638,0.7210884353741497,0.7628720552969389,0.00996121341740779
32,biomistral_r64,0.8159772340070698,0.6720163408228772,0.7756820478275513,0.7201375859912446,0.7474961207504585,0.10992720195599696
32,biomistral_r64_cal,0.8153147246465908,0.7010816125860374,0.7204445941394408,0.7106312292358804,0.7542671744956976,0.008212180374588407
32,gemma3_12b_paper,0.8897029417246827,0.7882513661202186,0.7773661165375547,0.7827709004578599,0.8192975031739315,0.03617708304202807
32,gemma3_12b_paper_cal,0.889007527623632,0.7762512266928361,0.7992590097675986,0.7875871224692997,0.8194385667936239,0.01129424293341343
32,gemma3_paper,0.8745834382469989,0.798592100117325,0.6877736611653755,0.7390517553384003,0.7965862604034419,0.04112426635725939
32,gemma3_paper_cal,0.8741597641649799,0.7631399317406143,0.7531155271135063,0.7580945923037803,0.7987022146988292,0.013832769132624182
32,gemma3_r128,0.8847244749139164,0.8028115501519757,0.7116874368474234,0.7545081235493661,0.8060375229228381,0.04506611645057601
32,gemma3_r128_cal,0.8845447046666689,0.7748815165876777,0.7709666554395419,0.7729191288198548,0.8102694315136126,0.012481415865016568
32,gemma3_r64,0.8745774295552423,0.7755741127348643,0.7507578309195015,0.7629642307034058,0.8046268867259134,0.023219262728682275
32,gemma3_r64_cal,0.8740744570922182,0.7532467532467533,0.7814078814415628,0.7670689370143825,0.8012413598532938,0.013103250139372424
32,gemma4_12b_paper,0.8893986648441664,0.7874788494077835,0.7837655776355675,0.7856178257933828,0.8208492029905488,0.034337273161160975
32,gemma4_12b_paper_cal,0.8887320679382749,0.7999300454704442,0.7702930279555406,0.7848318462594372,0.8231062209056285,0.010150445304973735
32,med_llama_paper,0.8865136344164785,0.8076634109691961,0.7241495453014483,0.7636299058781744,0.8122443221893074,0.05587160031589469
32,med_llama_paper_cal,0.8862502738655427,0.8055865921787709,0.728528123947457,0.7651220374955784,0.8126675130483848,0.01078742749459916
32,med_llama_r128,0.8368291520468792,0.7287142364701827,0.7120242505894241,0.7202725724020443,0.7683735364649457,0.009927904544434357
