,albert,albert_cal,biobert,biobert_cal,biomistral_paper,biomistral_paper_cal,biomistral_r128,biomistral_r128_cal,biomistral_r64,biomistral_r64_cal,gemma3_12b_paper,gemma3_12b_paper_cal,gemma3_paper,gemma3_paper_cal,gemma3_r128,gemma3_r128_cal,gemma3_r64,gemma3_r64_cal,gemma4_12b_paper,gemma4_12b_paper_cal,gemma4_31b_paper,gemma4_31b_paper_cal,med_llama_paper,med_llama_paper_cal,med_llama_r128,med_llama_r128_cal,med_llama_r64,med_llama_r64_cal,medgemma_paper,medgemma_paper_cal,medgemma_r128,medgemma_r128_cal,medgemma_r64,medgemma_r64_cal,mediphi_4b_paper,mediphi_4b_paper_cal,modernbert,modernbert_cal,phi4_14b_paper,phi4_14b_paper_cal,pubmedbert,pubmedbert_cal,qwen4b_paper,qwen4b_paper_cal,qwen4b_r128,qwen4b_r128_cal,qwen4b_r64,qwen4b_r64_cal,qwen9b_paper,qwen9b_paper_cal,qwen9b_r128,qwen9b_r128_cal,qwen9b_r64,qwen9b_r64_cal,xgb,xgb_cal
gemma4_31b_paper,0.041078163202690754,0.05082249550319373,0.595469758066699,0.11137175271717603,0.39283526890523435,0.01161731600162319,0.08025909622550409,0.005773499308614483,0.001641726019364187,0.002402033094443201,0.20271801415859214,0.16982240053103603,0.10132894651489643,0.07736750974437256,0.3971910682883666,0.1463910820403016,0.33799195209253674,0.013664513144057144,0.37341402853084926,0.035513145145430136,1.0,0.15580591492117557,0.34839573136049373,0.11764296538811259,0.055725501325206483,0.053977003602988294,0.07442495053250153,0.0003653197765336458,0.015213773638823591,0.014960662462221053,0.43805271858025785,0.12717850486120363,0.23073024725573088,0.057791606172834964,0.012594234835420104,0.014059602097767132,0.5560906154920762,0.3175309529391461,0.09629130175653278,0.0151599318815131,0.27187858848735047,0.14539999360152267,0.10581147178784123,0.0005582762322520196,0.3062757297754062,0.08192442540681888,0.055765124221681006,0.04360985904609016,0.04357078930596392,0.0006694754468877795,0.3696769408202536,0.1712491377647195,0.19009867316977225,0.13294910383810454,0.07359635996760039,0.08006749244628941
gemma4_31b_paper_cal,0.008584134568999202,0.04666851633402802,0.9334278522943232,0.5332526262484781,0.7338323624790823,0.1664856403798256,0.01515497475967209,0.062109220097242734,0.005664663926087665,0.0011286098435701053,0.5510986704340186,0.6250494063947438,0.5385260289014192,0.35575332584386965,0.8013889404600987,0.6260166459294854,0.9018782569324484,0.6967497405210084,0.7514422109324443,0.2580694858623753,0.8441940850788244,1.0,0.6812134535671707,0.43941612539450126,0.2739728119342306,0.10217447894678999,0.357761293345336,0.12094144865276002,0.2757304806620793,0.14820074926620486,0.8538980656109526,0.4406471908707794,0.6610666379267123,0.3489380333927057,0.30341222092029296,0.1849818519571782,0.9456129292166592,0.7816328377756591,0.647753821671258,0.3934762144394113,0.7578093179429712,0.6767619366755724,0.2296098480673311,0.13194522301710332,0.7524606634564472,0.45136317482651644,0.2852213410811255,0.38059523249189464,0.09229768315076403,0.018009467510006316,0.8580723052498733,0.7177977783274441,0.5354009418715808,0.5087848486132174,0.3487908549727272,0.2956290924455296
med_llama_paper,0.10606092514635235,0.10485765659528645,0.6687536118344224,0.3331280700598367,0.5749721564333815,0.06141862460703862,0.21189354579467223,0.01055629994905083,0.00022953266681891016,0.004142183629082474,0.2546004236665197,0.3349988519595246,0.27445340255516704,0.21149361807553269,0.52370641217093,0.29981459154745904,0.5562648456120146,0.3834947658385599,0.5750193099557592,0.08859543898428379,0.6516042686395063,0.31878654643282933,1.0,0.14255277577064096,0.11792336236764822,0.09423497376985102,0.10022583464537915,0.07686636413098069,0.16008648963914507,0.09909041256393403,0.5713982662219248,0.1910992533178948,0.39091390456068,0.04663623291834229,0.15124296522521063,0.005129947503712762,0.6449668202237736,0.5086493864428012,0.3334996066721406,0.21143153417256033,0.45259195694730303,0.34279593753044546,0.20141787669027744,0.03936559736913536,0.5304269658222562,0.24541646638858972,0.023343444057600915,0.13588421885385038,0.19466927618160867,0.03149353179743197,0.5988452745405459,0.3581476308017324,0.31196908029422454,0.22829142099703703,0.06578701398758269,0.021822642176533513
med_llama_paper_cal,0.12083140646112878,0.10902853048629002,0.9483643102229454,0.5788358504010328,0.9490569391111804,0.10786923151974315,0.37928057060408893,0.05299358174229096,9.33611255861111e-05,0.003626456557907276,0.6304623782189016,0.8200565902660337,0.6121065650621416,0.44513811835146944,0.8886078431915221,0.8089740378086849,0.9277011242078648,0.7586128574793092,0.8681977304731276,0.20320472803021605,0.8823570346118874,0.5605838746054987,0.857447224229359,1.0,0.2121982254896403,0.08358778084579299,0.3572514232291091,0.1835831365590097,0.3363930131334667,0.23755882995417577,0.9669731072747783,0.5090540376265459,0.8147527931320624,0.18588752799399944,0.36219529624857794,0.05935533594183051,0.9045854244906479,0.9823661482954549,0.6908120634409939,0.4906438815038716,0.9813195554586946,0.7889119052596071,0.3635706964068237,0.11653706890476767,0.8032818684398362,0.5295612495084008,0.2558931658921817,0.4363323612035622,0.3623969211042981,0.04587636913996562,0.9354167181938883,0.8699801165145221,0.5818586048054852,0.6589412271087197,0.2027016876056903,0.16512232299091045
med_llama_r128,0.3192393117272878,0.25121604138154763,0.9868559959372266,0.7701860079845696,0.9572198469340198,0.3630818711841237,0.5886586935983136,0.16299854823287052,0.003206665637410122,0.015077113945907605,0.7957310816719776,0.9951306847759198,0.7647697284342682,0.7933662235790229,0.8831338660133035,0.8503061453228108,0.9552621216024857,0.8908380160343803,0.9596784412701083,0.5753457050697033,0.9442744986747935,0.7260271880657694,0.8820766376323518,0.7878017745103597,1.0,0.32666613906754116,0.665131234195546,0.3505295455698849,0.6000147813919758,0.5102481981787288,0.9888543560942049,0.8165493695879396,0.9854050919063414,0.666459814903665,0.6172359596885484,0.3420964431848681,0.9180442537229625,0.9846186719312181,0.804676245592586,0.6987875625867003,0.954617133991426,0.9087817513120884,0.6018134088011259,0.31843016307227767,0.9551275435784586,0.9274974424076484,0.47566190333486746,0.6061267658173545,0.5753838854226001,0.08691267171047845,0.9520762689874704,0.8918164053280313,0.7235042921380175,0.8056113829909013,0.6039717615570972,0.4212237221271484
med_llama_r128_cal,0.3775859688239953,0.2027953568470645,0.9849737693038778,0.8110708481354361,0.9688537228021773,0.5342074045630456,0.7994206307371434,0.18862104113037204,0.003250345334086857,0.003371041500344729,0.8372630644165132,0.9499946386231665,0.9172684652032443,0.9316437762364397,0.9524354963318102,0.925114070308808,0.9847515304427066,0.9130739442932101,0.9506275486652397,0.757659177200658,0.9460229963970117,0.89782552105321,0.905765026230149,0.916412219154207,0.6733338609324588,1.0,0.8845373786173581,0.5007593466255803,0.6956110282622983,0.6844626589827654,0.9949728992261101,0.9030322461877734,0.9540156853056075,0.7848831209182711,0.7155435334263797,0.4902489514277144,0.964937204668245,0.9833784698650373,0.8932101767894574,0.8106966683371846,0.985621769959882,0.9689426895635171,0.917578927796234,0.48561598759726854,0.9223287811419523,0.8975845421176692,0.5836334073826019,0.7192038149618112,0.7358869464437278,0.15411803384490153,0.9684898503925418,0.9711715315081337,0.8893008632317662,0.9862422036131812,0.7211418090769375,0.5329935234499628
med_llama_r64,0.14644476607891033,0.12444360149015665,0.9415348275017167,0.6271123073777025,0.975396458829276,0.23084463739346583,0.44614042305631774,0.012557695305365102,0.000851154717236402,0.0009236537549845991,0.7462936278853791,0.8171658502954517,0.7164148957576982,0.5619927301620622,0.8613389068350885,0.8128682183188154,0.9597922370974008,0.825881035362728,0.9430446821808472,0.36219117831321135,0.9255750494674985,0.642238706654664,0.8997741653546208,0.6427485767708909,0.334868765804454,0.11546262138264185,1.0,0.21422824400533935,0.41342285631967735,0.28595367133163907,0.930738316201504,0.6048530224708926,0.8805994633902618,0.4029762897413047,0.42406833054880055,0.06806190322685723,0.9186146330501895,0.9463650832998934,0.7608787216806754,0.5794718879704759,0.9850165647405165,0.9584271102213487,0.42457094840753107,0.15141595266384578,0.8541480288529841,0.6186016393843756,0.26376864493978536,0.5036449523230313,0.4307445119607446,0.042284348784553116,0.9441101113263446,0.9036827819610587,0.7251063786355424,0.8840661362120105,0.4242646834705567,0.29071532683362955
med_llama_r64_cal,0.4329327792160209,0.40285754862613854,0.9965238742570528,0.9443908619300657,0.941231738923526,0.5521028909512232,0.7660952021498483,0.15166070327981152,0.006803243620853716,0.008653509730264353,0.8463287078633457,0.9501356328856192,0.935112581253889,0.8736139901483518,0.9360324759758522,0.9465297250483331,0.996481372825564,0.9998234596703766,0.9737450877122157,0.7640079904573656,0.9996346802234664,0.87905855134724,0.9231336358690193,0.8164168634409903,0.6494704544301151,0.4992406533744197,0.7857717559946606,1.0,0.8786994486712065,0.7604614056918311,0.9663679846434834,0.8167157105747854,0.9470502468873055,0.7466810112228087,0.8829371525777402,0.4883564228856836,0.9868362614951646,0.9779897651797071,0.9768857862714837,0.9830859604448914,0.9702408116266533,0.9702133447220829,0.7196328082563226,0.4524522789039872,0.9908475218307339,0.9133810652750969,0.5885782996928389,0.8038652228973368,0.8177674873275776,0.0042859569543344245,0.9969524838119461,0.9683553630468681,0.8419947439047804,0.8813055753540079,0.7115106096209053,0.5312756049707824
medgemma_paper,0.2557566150077457,0.23022741495739296,0.9971569759318757,0.8639757195727638,0.8897923865251225,0.25053734074918665,0.5430028225692196,0.11861955025695115,0.005800562760409411,0.011060650104838476,0.7329014695190146,0.9312298776018224,0.7643574489654453,0.713223142689448,0.8679557991423079,0.8324663263744525,0.9748248740683341,0.9651512382185836,0.9408642816301499,0.505368158705445,0.9847862263611764,0.7242695193379207,0.8399135103608549,0.6636069868665333,0.39998521860802416,0.30438897173770174,0.5865771436803227,0.12130055132879347,1.0,0.43110287507543177,0.9561027982195588,0.6778975979483752,0.9172427685357069,0.5438266443020338,0.5568468649839227,0.2915032324480721,0.9467428331689794,0.9567629210005257,0.8440195623987743,0.7299703713731411,0.9171450830863772,0.8907948316829563,0.536108747646547,0.15984641609816674,0.9906202913051197,0.8758836316629941,0.43064386225231455,0.5762983921308651,0.5280393033025412,0.008755422164074322,0.9740758577297276,0.8813901755271875,0.6957541397460281,0.7329350955578486,0.5246529990554203,0.3916070618257672
medgemma_paper_cal,0.1982229573747758,0.24365388145041522,0.9880804938164652,0.8036474729852219,0.9258012167765847,0.30276062742422893,0.6739604945158155,0.05034873872236001,0.0022551634557110845,0.0012482646847156165,0.7637641297066129,0.8833345405402988,0.9916211647414326,0.7746309370810509,0.9569179494278076,0.9653812845304041,0.9989686690943185,0.973731079411137,0.93278812563082,0.6573983841941573,0.985039337537779,0.8517992507337951,0.900909587436066,0.7624411700458242,0.4897518018212712,0.31553734101723463,0.7140463286683609,0.23953859430816893,0.5688971249245682,1.0,0.95899500238779,0.7460965065687074,0.8819077423574035,0.6133165273031409,0.5945601281781296,0.26262348690186565,0.9953989177236636,0.9700464256977631,0.9903721232061921,0.932581767149173,0.978046513331421,0.9543174211185862,0.6112804150878184,0.17820586987967602,0.9192183076587433,0.7662322097116716,0.4476925902709261,0.705138849807367,0.6702044298079566,0.018788565613845676,0.9971612722764857,0.9934979368751496,0.8063163011815728,0.8979174189214911,0.5922346697070502,0.41743583647601
medgemma_r128,0.011094669581504624,0.007902123107592862,0.7515068051869801,0.18357932363261054,0.4482272602088573,0.012417536549875208,0.06797531915475208,0.02648984705982793,0.0006185612462569212,0.002563583858610441,0.2865982304002406,0.09487338852812455,0.11963348220490788,0.00344729665619814,0.4264546184276533,0.16550114149975714,0.44916885059986666,0.27577466930677275,0.47254717835791515,0.029010753878287,0.5619472814197422,0.1461019343890474,0.4286017337780752,0.033026892725221746,0.011145643905795088,0.005027100773889903,0.06926168379849595,0.03363201535651661,0.04389720178044121,0.04100499761220999,1.0,0.010058013138756428,0.2576649115347205,0.03788606740845646,0.07361372130047938,0.03055229789672087,0.6200667529535131,0.30300919160974815,0.21871129646208554,0.11203904913764218,0.29131979335640845,0.224568707910634,0.05622726338442052,0.021892132283074628,0.4512931347296296,0.039372002113282956,0.11479000471682088,0.17617034793790864,0.06285475094798632,0.007077798905114285,0.5033275851379122,0.16716090407538065,0.23727981384618713,0.07358665361599481,0.04547089792736836,0.07598847246984752
medgemma_r128_cal,0.11900580407620698,0.10826618362522644,0.9663044101065243,0.5860469976120883,0.8950037919756747,0.08257642150022304,0.37836317214903237,0.08057876237912454,0.0002584406870982381,0.005837456299247146,0.6106821124544943,0.8427759102087271,0.60500607855255,0.43052289374662833,0.9056301722857238,0.796215501614842,0.9196566323654132,0.7534358926219915,0.8381711153372713,0.2287417418821569,0.8728214951387964,0.5593528091292206,0.8089007466821052,0.4909459623734541,0.18345063041206044,0.09696775381222655,0.39514697752910743,0.18328428942521457,0.32210240205162477,0.2539034934312926,0.9899419868612436,1.0,0.7939433118499897,0.2664339008543577,0.36286838822473433,0.11426441701131629,0.9089691967879258,0.9838818220616381,0.686436774201016,0.4881331463628925,0.9371155729513613,0.7486751881179067,0.3704299941187268,0.12701074554571679,0.8026228700319713,0.5288003966285224,0.29457782886837536,0.4425753379873225,0.35651695036657727,0.046716293046957125,0.9309259810806141,0.8455960354345566,0.5706643328553885,0.6166426973193585,0.21210595164988288,0.18742507226884186
medgemma_r64,0.07964526761038915,0.047638124741341215,0.8368820748488977,0.36118954924747015,0.7514209344455481,0.06663788290792916,0.20803624147679245,0.021130868251367785,0.0014898488315758796,0.0044853211951185745,0.3409004139891968,0.3468895247873378,0.32991734965501496,0.15594298741057577,0.6013894315850536,0.4141487762803535,0.7063593450409101,0.48164496073940755,0.8414434232696939,0.135018977877559,0.7692697527442691,0.3389333620732877,0.60908609543932,0.1852472068679376,0.014594908093658598,0.04598431469439246,0.11940053660973815,0.05294975311269445,0.08275723146429315,0.11809225764259645,0.7423350884652795,0.20605668815001033,1.0,0.047738721042262955,0.05708798341148724,0.037786689581089106,0.7198909711185121,0.6911847019055857,0.4177171057812401,0.2469661908059233,0.6171217673724838,0.41665829383558606,0.1511776817799424,0.034053828474716386,0.7070514977453788,0.11600186365425769,0.1530886738490873,0.2408517366272671,0.19410126728624555,0.01086237203179985,0.7195092758321255,0.459210642601219,0.3496889487398551,0.2604159268301277,0.14999345490683724,0.12861574532029763
medgemma_r64_cal,0.23670663910618972,0.20226295744106149,0.9626765826771901,0.6704345852056218,0.9967078288445986,0.22146203375396523,0.5024143744069822,0.060651971805737004,0.00029909195336208505,0.006122394789305874,0.7866458112043165,0.9425293999716541,0.7203539431125525,0.6309688420337958,0.8822115735797735,0.8681001846324737,0.9538171151552007,0.8632504465431041,0.9655217215879877,0.4439283959810212,0.942208393827165,0.6510619666072943,0.9533637670816577,0.8141124720060006,0.333540185096335,0.21511687908172894,0.5970237102586953,0.2533189887771913,0.45617335569796624,0.3866834726968591,0.9621139325915435,0.7335660991456423,0.952261278957737,1.0,0.47959580668712043,0.07737062320223953,0.9145925616009378,0.9905071079104694,0.778873835005474,0.6230460358667866,0.9917597616119441,0.9128454369590804,0.49878933138513326,0.1714899045907159,0.8973904761472946,0.6952995463622302,0.3535277320815584,0.5485152839363963,0.4847030555999976,0.06202797719210129,0.9622315620804684,0.9045959256607734,0.6811543178372799,0.7961783220652559,0.47309559729643835,0.26063571775582983
mediphi_4b_paper,0.2510230078864255,0.21463622962885032,0.981012859301305,0.7500478341390492,0.9056313331547587,0.28253091102498873,0.5202201103261228,0.07187311975830257,0.006336463724204711,0.007900054311618998,0.7729995122997689,0.8920937536889969,0.7322182220416034,0.648994099003658,0.8300192044724855,0.7922192683424405,0.966155566099385,0.9476739956782837,0.9773133814246204,0.48193250804711374,0.9874057651645799,0.696587779079707,0.8487570347747894,0.6378047037514221,0.3827640403114516,0.28445646657362034,0.5759316694511994,0.11706284742225981,0.44315313501607734,0.40543987182187036,0.9263862786995206,0.6371316117752657,0.9429120165885128,0.5204041933128796,1.0,0.2574928735214348,0.9220809078730102,0.9347628877239381,0.804484913697636,0.6840620859497077,0.9139130025851799,0.9332666031062496,0.5170667268758594,0.14636848563742266,0.9975036632528579,0.8040070022116174,0.40710815434498937,0.568617158651096,0.500219394765125,0.007307331237856207,0.9575100297481577,0.8544445743937708,0.7167358268399011,0.7241344912951704,0.5035724715688554,0.38170409603145705
mediphi_4b_paper_cal,0.4480524006206603,0.4141025034282728,0.9791957259328397,0.8155482807546238,0.9951190817698051,0.5603434146294299,0.722474279194496,0.08036410426413554,0.0004974239883558385,0.005223673566387532,0.9143512174523639,0.9552286351593491,0.9125649188817248,0.8391395864438991,0.9526369987636191,0.9770411898562196,0.9884172610495366,0.9652520341633258,0.9854374423053451,0.854742143272355,0.9859403979022329,0.8150181480428218,0.9948700524962872,0.9406446640581695,0.6579035568151319,0.5097510485722856,0.9319380967731428,0.5116435771143164,0.7084967675519279,0.7373765130981343,0.9694477021032791,0.8857355829886837,0.9622133104189109,0.9226293767977605,0.7425071264785652,1.0,0.971151332087895,0.9911188198367312,0.9382630825470943,0.8645848913761642,0.9977426484711086,0.980462872080579,0.7234598019179335,0.49111935438729615,0.9478235719017023,0.8499084507587952,0.6890333126496495,0.8358235821836519,0.7154302817833431,0.14357836748474484,0.9931268081347355,0.9820413949464729,0.8521130316591856,0.9496664922461963,0.8408547777842245,0.5671634315516279
modernbert,0.008732247138210303,0.03180832450167359,0.5278429246665458,0.08672771237853494,0.38276146724303106,0.009127347014101561,0.018070771203644753,0.015672533279717404,0.0012371846998057157,0.0009991375234819078,0.2681431688461322,0.19973226194893212,0.010115953380342657,0.049637919569936906,0.22875560751338075,0.06366962545517618,0.2669434320733912,0.14029850659040954,0.39620785979502904,0.011575499021223679,0.44390938450792383,0.05438707078334082,0.3550331797762264,0.09541457550935206,0.0819557462770375,0.03506279533175505,0.08138536694981047,0.013163738504835432,0.05325716683102055,0.004601082276336377,0.3799332470464869,0.09103080321207424,0.2801090288814879,0.08540743839906217,0.07791909212698978,0.028848667912105053,1.0,0.28868264432965474,0.008640188693474271,0.012457620001230851,0.2496717636346225,0.1945481577256738,0.07992989527718053,0.011568977126902191,0.37204158102800244,0.11465189932415609,0.0668773543750718,0.07679501652522691,0.00375032154585786,0.004155069128075395,0.3070024866064289,0.08263116095999323,0.18034275642645203,0.0936818779203289,0.06272587728897672,0.08446526086525519
modernbert_cal,0.026285911098633763,0.026464106890565553,0.8546768937640113,0.23235591050189008,0.5573630905682805,0.0037973968784809076,0.10489546063736166,0.015512238602094275,0.00025083545935522533,0.0023384986480280423,0.30141089377602515,0.07919585442547061,0.14727502086810307,0.023183404219780712,0.5295965690495538,0.1516146838360346,0.6135615316446295,0.3033523241828675,0.56945492339178,0.012962140433015024,0.6824690470608539,0.21836716222434094,0.4913506135571988,0.017633851704545123,0.015381328068781897,0.016621530134962703,0.05363491670010656,0.02201023482029285,0.043237078999474265,0.029953574302236885,0.6969908083902518,0.0161181779383619,0.3088152980944143,0.009492892089530636,0.06523711227606188,0.008881180163268776,0.7113173556703453,1.0,0.2444942285837307,0.10591081603474317,0.349108036517622,0.2493148076896089,0.09884889057817958,0.006611687940319189,0.534747614947729,0.06654773715470785,0.09044435386175687,0.1622805520452083,0.08394401873252799,0.0044767551166579045,0.6803016442633337,0.1865147882144642,0.2761788008575826,0.08885757355535073,0.020656728094085586,0.05493779194798565
phi4_14b_paper,0.04752616125385534,0.09295929309582451,0.9298252643965046,0.39261796608736366,0.6976353371915864,0.025902136360639205,0.14209418771275772,0.02428081206353261,0.0015856128919948809,0.0016302796838129074,0.4814697608284766,0.5309257641755731,0.2453714910602861,0.23409421034640954,0.7900167978333613,0.5209136176638609,0.9180375769056573,0.6655508905932532,0.7163658105109478,0.054583132203193,0.9037086982434672,0.35224617832874205,0.6665003933278594,0.3091879365590061,0.195323754407414,0.10678982321054264,0.23912127831932461,0.023114213728516297,0.1559804376012257,0.009627876793807943,0.7812887035379145,0.313563225798984,0.5822828942187599,0.22112616499452598,0.19551508630236403,0.06173691745290566,0.9913598113065257,0.7555057714162693,1.0,0.045199774204465304,0.715987077805492,0.5632635642288182,0.23957137022583685,0.016374811708525616,0.7110705552286485,0.33675462995937244,0.15579116202458998,0.21844073950525833,0.0528621383061566,0.0051200269989024605,0.9617216191750754,0.6315914912001359,0.4302264915690316,0.36572008120469024,0.1951506958593784,0.18117953529475606
phi4_14b_paper_cal,0.10765073290313865,0.15013490998613221,0.9807112027925042,0.6597465493889823,0.8181006966604996,0.08756826328665113,0.32930720824513005,0.037792435139297975,0.0029435120673985127,0.0025356717112856586,0.6170260241046441,0.7358308068549866,0.7199304195370234,0.46395437955250474,0.8666991729905484,0.7988354997478889,0.9877822234820016,0.9669230568437541,0.8551426997469471,0.2484356414046287,0.9848400681184869,0.6065237855605887,0.7885684658274397,0.5093561184961284,0.3012124374132997,0.18930333166281543,0.4205281120295241,0.016914039555108618,0.27002962862685886,0.06741823285082704,0.8879609508623578,0.5118668536371075,0.7530338091940767,0.37695396413321336,0.31593791405029226,0.13541510862383577,0.9875423799987691,0.8940891839652568,0.9548002257955347,1.0,0.874063529352354,0.7995841910771009,0.38177745272564945,0.02466761675120821,0.8740432338917061,0.5403490163626405,0.2788674525116386,0.41330814697981966,0.20135827476197932,0.0022335648482744164,0.9912998271129386,0.8751359947941715,0.6000740960707138,0.6057027887894433,0.367044344911833,0.2875892513894176
pubmedbert,0.02557971153648042,0.02788146687798132,0.8254623110163104,0.29447196833667144,0.6553070346780703,0.01424448314128779,0.10779476024944301,0.00690802918290323,0.00018794229886831548,0.0011312414891104794,0.31444635529244525,0.2501460267188569,0.1564474986680332,0.06141087806138512,0.5806308457227218,0.20183370038281712,0.7110572959500057,0.37075734507287517,0.6351836396810508,0.009482236274185318,0.7281214115126495,0.24219068205702876,0.547408043052697,0.018680444541305352,0.045382866008574,0.014378230040117956,0.014983435259483535,0.02975918837334668,0.08285491691362279,0.021953486668578992,0.7086802066435915,0.06288442704863872,0.3828782326275162,0.008240238388055876,0.08608699741482007,0.0022573515288913937,0.7503282363653775,0.650891963482378,0.284012922194508,0.12593647064764601,1.0,0.25180657827797126,0.09286910549533667,0.008304969207236446,0.57618961985634,0.1327035484625918,0.06232393998730279,0.14221783695002288,0.09827803971655691,0.005601931885084177,0.7466478046444157,0.2176575046788538,0.27181017377632033,0.043722443992863846,0.03706033617228244,0.0628943140144439
pubmedbert_cal,0.04214023353449059,0.034245747408252036,0.8792839684951974,0.3861303777086167,0.7748453810792739,0.062379482377075024,0.14717295243651907,0.0033726846879615913,0.0013249253619018742,0.0009405636342433299,0.4046394882649802,0.4652389538092343,0.29903149006697616,0.15734587714706993,0.654637825392341,0.44592974514574135,0.8638638263143364,0.5455436998712349,0.8407769746939444,0.09082897187635708,0.8546000063984773,0.3232380633244276,0.6572040624695545,0.21108809474039292,0.09121824868791162,0.031057310436482854,0.041572889778651256,0.02978665527791713,0.10920516831704374,0.045682578881413805,0.775431292089366,0.2513248118820933,0.5833417061644139,0.08715456304091962,0.06673339689375035,0.01953712791942097,0.8054518422743262,0.7506851923103911,0.4367364357711818,0.20041580892289912,0.7481934217220287,1.0,0.10160516594642988,0.015429031575574959,0.725518817464756,0.2035866629490516,0.10948345271877669,0.17609078300651748,0.14228599371383432,0.002998537060872941,0.8241665633940644,0.5157878272995693,0.31962112344163773,0.2011231102511577,0.17405782423195648,0.1547467953446181
qwen4b_paper,0.08642859633714961,0.013768916987415114,0.949667453986283,0.6653861083038313,0.8861980843160162,0.3206815346179729,0.506751009892274,0.0794804995886107,0.005469718617238661,0.0011343253352782412,0.7056713260423688,0.8007733952934656,0.7514637763785603,0.6392571386168873,0.8529786700083024,0.7673754582223452,0.9461137434097165,0.8065298465197894,0.8882932768643979,0.4643090033042929,0.8941885282121588,0.7703901519326689,0.7985821233097226,0.6364293035931763,0.3981865911988741,0.08242107220376604,0.5754290515924689,0.2803671917436774,0.46389125235345297,0.3887195849121816,0.9437727366155795,0.6295700058812732,0.8488223182200576,0.5012106686148667,0.4829332731241406,0.27654019808206654,0.9200701047228195,0.9011511094218204,0.7604286297741631,0.6182225472743506,0.9071308945046633,0.8983948340535701,1.0,0.26490788875314575,0.8528842942337287,0.6814666524194473,0.39696651025441543,0.5447258363666684,0.4809848954928442,0.058314916400778904,0.9058392601363883,0.8599924677177037,0.8194139180655944,0.8162377386091777,0.4905147272281176,0.3837191418336292
qwen4b_paper_cal,0.4462003355308639,0.41288810058130165,0.9965807035437279,0.9137702304035749,0.9704675524571973,0.6052521733836507,0.7684990402530527,0.12531169830985378,0.0028914573997994575,0.007129364121650994,0.8769671545450768,0.9737542151493809,0.9525609639174307,0.8999491837331874,0.9564930117913344,0.9811872716715545,0.9986787590353443,0.9997075648591045,0.9843944825228316,0.8560146497777124,0.999441723767748,0.8680547769828967,0.9606344026308646,0.8834629310952323,0.6815698369277223,0.5143840124027315,0.8485840473361542,0.5475477210960128,0.8401535839018333,0.821794130120324,0.9781078677169254,0.8729892544542832,0.9659461715252836,0.8285100954092841,0.8536315143625773,0.5088806456127039,0.9884310228730978,0.9933883120596808,0.9836251882914744,0.9753323832487918,0.9916950307927636,0.984570968424425,0.7350921112468543,1.0,0.9850293671312952,0.9194174776932591,0.6222231850250024,0.8351349564379049,0.80139421938492,0.026116577116051976,0.9997416873703383,0.9889182018866887,0.8506211488147389,0.925122554215338,0.7837700329991943,0.5512155436951556
qwen4b_r128,0.07574732484783775,0.06395815721567344,0.7237814005455925,0.19855214047774783,0.505208527367452,0.045295516755912035,0.15346350215693194,0.022392520581801856,0.0037482315534252963,0.006119055580710464,0.2659259976491122,0.24001515364479387,0.23760366933967725,0.12708440376252128,0.49542401078390674,0.306780011719219,0.5254709072233623,0.26194879749264466,0.5367525396664405,0.11598331533141992,0.6937242702245938,0.24753933654355276,0.46957303417774376,0.19671813156016382,0.04487245642154136,0.07767121885804773,0.14585197114701587,0.00915247816926612,0.009379708694880251,0.08078169234125665,0.5487068652703704,0.1973771299680287,0.2929485022546212,0.10260952385270539,0.002496336747142114,0.0521764280982977,0.6279584189719976,0.46525238505227096,0.2889294447713515,0.12595676610829387,0.42381038014366,0.274481182535244,0.1471157057662713,0.014970632868704814,1.0,0.07667492401535347,0.1383239144245456,0.1628030234442508,0.11757387880004999,0.0030495329283627415,0.5635592339997535,0.3328411113903208,0.2755879591222986,0.2310401991151223,0.14591813887576044,0.13487234153997185
qwen4b_r128_cal,0.11091379967304982,0.07084360016551272,0.989732460997204,0.5905447163892119,0.849870684621647,0.11972168057150834,0.34288838792030574,0.06544616212573273,0.003167713209217937,0.00625349678963083,0.6107195509826985,0.8816643283415004,0.5753854841392165,0.361421357022781,0.790101561179257,0.6816966071856073,0.9381179672569715,0.7983474300881077,0.8947812649877632,0.29103246518622394,0.9180755745931811,0.5486368251734836,0.7545835336114103,0.4704387504915992,0.07250255759235158,0.10241545788233075,0.3813983606156244,0.08661893472490312,0.1241163683370059,0.2337677902883284,0.960627997886717,0.4711996033714776,0.8839981363457423,0.30470045363776976,0.19599299778838264,0.15009154924120482,0.8853481006758439,0.9334522628452921,0.6632453700406276,0.45965098363735946,0.8672964515374082,0.7964133370509484,0.31853334758055274,0.0805825223067409,0.9233250759846465,1.0,0.3075563743112051,0.42332320229913023,0.3112046044737906,0.008270847394562741,0.9164817987784483,0.7664741837953033,0.5662454417137994,0.5681432111687355,0.338501956552522,0.27032524419389503
