,albert,albert_cal,biobert,biobert_cal,biomistral_paper,biomistral_paper_cal,biomistral_r128,biomistral_r128_cal,biomistral_r64,biomistral_r64_cal,gemma3_12b_paper,gemma3_12b_paper_cal,gemma3_paper,gemma3_paper_cal,gemma3_r128,gemma3_r128_cal,gemma3_r64,gemma3_r64_cal,gemma4_12b_paper,gemma4_12b_paper_cal,med_llama_paper,med_llama_paper_cal,med_llama_r128,med_llama_r128_cal,med_llama_r64,med_llama_r64_cal,medgemma_paper,medgemma_paper_cal,medgemma_r128,medgemma_r128_cal,medgemma_r64,medgemma_r64_cal,mediphi_4b_paper,mediphi_4b_paper_cal,modernbert,modernbert_cal,phi4_14b_paper,phi4_14b_paper_cal,pubmedbert,pubmedbert_cal,qwen4b_paper,qwen4b_paper_cal,qwen4b_r128,qwen4b_r128_cal,qwen4b_r64,qwen4b_r64_cal,qwen9b_paper,qwen9b_paper_cal,qwen9b_r128,qwen9b_r128_cal,qwen9b_r64,qwen9b_r64_cal,xgb,xgb_cal
gemma3_r128_cal,0.0505269690932435,0.0485224303679207,0.01347894515476522,0.22139665448829937,0.011742674295194266,0.18821841158886776,0.11191546432751265,0.40499010413706116,0.16908848589911463,0.005217855320933884,0.2214213564616513,0.24737425401800983,0.01013758435547596,0.03655791797017094,0.18346718500335757,1.0,0.08957867144511866,0.3741430006928246,0.0544379984416119,0.5876966139811002,0.023517337779569103,0.13247085324247232,0.31826151038054196,0.6774064392288706,0.17121163426055053,0.5612072377300699,0.23617004033485722,0.16089974875414714,0.008608885621653517,0.3031742444028962,0.0028234496802709286,0.017914463718287754,0.011035926037033295,0.020627386524936342,0.14533860382578512,0.5113862365415847,0.07905322650958113,0.19675646011339842,0.11309281480292044,0.1974286679659243,0.07748352558881433,0.2035719779146854,0.05011994553378685,0.3680965231778347,0.6572890637101425,0.3852095860309179,0.058122251667837244,0.9536002453580772,0.036963134664053765,0.11841449404807547,0.1444727965833188,0.2241551766902693,0.9537642785792618,0.948105229510694
gemma3_r64,0.1515752587278243,0.08968814429356042,0.05476661685593465,0.5423362204003708,0.05629690406673149,0.7659796463947651,0.23745865046289794,0.7673837730979731,0.3263100160376674,0.04115513510557234,0.48323773890557586,0.5863547884489965,0.11814090164433089,0.0965014624092817,0.3905674554035776,0.9104213285548813,1.0,0.8388802247594711,0.18059081258810394,0.7854998397720778,0.1020458702388114,0.33036856537351844,0.55467218039353,0.9431249679695822,0.4537916861835194,0.8322232872618258,0.5151903437617988,0.5077241443032626,0.02186246096153288,0.8439514128247391,0.04901221046153248,0.4238950640904573,0.025761844976301074,0.09851244311193108,0.40238310758017826,0.9063443212258891,0.28237605475137384,0.5743432248325775,0.5850408084163712,0.6466312318798957,0.2730472918627258,0.6021999957273136,0.17065131643017795,0.9796558180147379,0.8617049261811399,0.6910801885329925,0.29694274620136274,0.9568306317683954,0.2306515955666235,0.5623376321969461,0.5174266401169798,0.5322358695699594,0.9931271335824137,0.9888219876982915
gemma3_r64_cal,0.08150799039311041,0.06732406700331683,0.013702952197946927,0.19936853529521992,0.033578961436290466,0.3981590497266444,0.18227059581849137,0.49971553786117395,0.12739299212685873,0.023234261979600324,0.2755742003718731,0.25918634008661656,0.02406588786739372,0.010583774797982448,0.2654589611668079,0.6258569993071754,0.1611197752405289,1.0,0.027375316710790187,0.6437904082711281,0.0490032321793874,0.21876983064781874,0.2955546059610462,0.7550923039100499,0.26855184108335006,0.6669037967397811,0.16752259004964776,0.24563173183051534,0.008627889524701948,0.41277429819645794,0.015515206200422682,0.15338339586276784,0.012845817079932709,0.03299556289205452,0.2253640099531492,0.6526053058742141,0.1567549669898003,0.31227112309548466,0.19710578077954444,0.3334555477197936,0.19081484790413739,0.30157553000153503,0.01465149945555455,0.4770776902548717,0.7296467279681393,0.4793416798967789,0.15784873607793415,0.9619931726988624,0.062345508730569876,0.26731322656462786,0.2804520401885784,0.2973109558330862,0.9139734360226532,0.951819271480787
gemma4_12b_paper,0.5313204271646942,0.56704750545539,0.2915599051037938,0.9031441408203227,0.39577300790141334,0.9046436556766813,0.5640295515497693,0.899866651740358,0.7256450463126093,0.43209291778637393,0.9054855354565133,0.8918656248565096,0.47607614517926256,0.705287317958429,0.6642804849439576,0.9455620015583881,0.8194091874118961,0.9726246832892098,1.0,0.9347717397220519,0.26417936732019554,0.6454982559047955,0.8876433846993336,0.956638677600359,0.7548969343900098,0.9451100470468392,0.9310712730375323,0.8994331607062196,0.5020062510822545,0.9295717325146104,0.4074667168270134,0.8255701248998162,0.25695402011999047,0.6471595374808594,0.7312758544304323,0.9488865327975848,0.6456041029434202,0.8076111662264929,0.9297315980452183,0.9170867932888596,0.6585154398739963,0.9102751883501488,0.6161283373243278,0.9041699887562585,0.9825893495656622,0.9838759679289719,0.6631418567071138,0.991053165302919,0.6916431538559543,0.8227008357598931,0.8452600998521975,0.850930146304538,0.9653415827069657,0.9823202892367173
gemma4_12b_paper_cal,0.029007456496223494,0.08950611705506462,0.0012311973286255329,0.11702278717036951,0.07601834890694537,0.2754641955845576,0.08807315958664674,0.3596188017784405,0.12036495267848779,0.05252213160489738,0.2450761887311459,0.11515249047348664,0.003874505795502192,0.07168875847033651,0.0957532281537159,0.4123033860188998,0.21450016022792218,0.3562095917288719,0.06522826027794815,1.0,0.016290295999342508,0.06863478002029089,0.26066584350684074,0.4844340506336007,0.15093882480741272,0.43473771008907436,0.20163797894092583,0.06511754291543481,0.039968726808962796,0.2763273276486484,0.047779110023918325,0.07717277683385104,0.054842098467211,0.055340313536640484,0.010968198068691093,0.42203302750984384,0.0706563529638522,0.2393608101034569,0.12177536459458327,0.2762696594087326,0.1366273123600179,0.063077233698969,0.09646962480808441,0.36177215318178446,0.521306043482099,0.35308237828650735,0.03715447460164023,0.710913051871805,0.017853425853402105,0.12314195246554949,0.17519586985721802,0.001346086411485814,0.7419723207132641,0.8230993173847824
med_llama_paper,0.7172843623326236,0.7207624309439755,0.5959211926182685,0.9130807202357616,0.6644903253013941,0.9488591010582679,0.7618031011510135,0.9882550725997474,0.8076245203299088,0.6492138387842288,0.9588994173651999,0.9230335994497854,0.8189875671851328,0.8254508150557041,0.8635592698002176,0.9764826622204309,0.8979541297611886,0.9509967678206126,0.7358206326798045,0.9837097040006575,1.0,0.8753120484035403,0.8671175124874688,0.9811498327322734,0.9393351115977878,0.958822546843299,0.8790756109874857,0.9818977262851056,0.7054394906266108,0.9584969180507011,0.6519595013029014,0.9565292931289029,0.4788809126662743,0.8671366246582408,0.9349160099244519,0.957082835805353,0.8157927555013773,0.8897572818613985,0.9604710191674894,0.9382433912388853,0.84315255486045,0.9663217967810613,0.7281747687253322,0.9302919103962883,0.9943342784641513,0.9766753172171261,0.894869547203124,0.9907771785756377,0.8504223324606341,0.9354457293747235,0.9462727282660889,0.9570013737453115,0.9864611526880295,0.9934023219054128
med_llama_paper_cal,0.2682323258575995,0.3645155310422781,0.11359002053287903,0.6811389356641396,0.25680735777284136,0.8107785873266184,0.21325974789256852,0.8620392475739035,0.5145857988739677,0.24319643825237325,0.5992175868830016,0.7267689992260054,0.24011450126477374,0.4517799566221371,0.7034914783156136,0.8675291467575277,0.6696314346264816,0.7812301693521813,0.3545017440952045,0.9313652199797091,0.12468795159645973,1.0,0.6469561403067521,0.9206321601021666,0.750259665537024,0.8808882894396943,0.6285624516624146,0.6815281691772125,0.28157403752896026,0.82969965364745,0.24698574796040362,0.6613873569041075,0.19101738654113376,0.38696231233804723,0.5932182960735727,0.8451779583112674,0.46518107273692677,0.7125297439965315,0.7259869776344163,0.7232756455069649,0.5212285301938822,0.7690375238576757,0.39044817327921477,0.8056892696883979,0.865658694133297,0.749512820324689,0.46285106792367525,0.9237071650422207,0.45329066266631357,0.8034133580341206,0.6742627324942287,0.7426320522906376,0.9709994864505477,0.9678246423756839
med_llama_r128,0.19450911163549423,0.20476076108525798,0.047249457261215655,0.46517863335566645,0.1664692431916387,0.5949201871232526,0.29870346079807,0.6196335573916992,0.08403332759965065,0.15648997056101543,0.4481686508507846,0.5188143125345265,0.1405626306208152,0.14788572006622291,0.39055618936119185,0.681738489619458,0.44532781960647005,0.7044453940389538,0.11235661530066643,0.7393341564931593,0.13288248751253118,0.3530438596932479,1.0,0.7710545943444141,0.4324441031194991,0.7787316813685466,0.42352422034501047,0.45808291481263663,0.11336978559283195,0.6545676934629419,0.14767459137392902,0.41112949045196845,0.086861427686027,0.1932599134633055,0.3804267561226562,0.7998651036900345,0.3214439894242066,0.4985732728126411,0.5050282950532418,0.5500259172775668,0.36116323785144044,0.5299523524694307,0.13126808842689097,0.6613050602213146,0.755293113706504,0.6164317145104237,0.3307400445719053,0.8623003080024166,0.24418886041062982,0.48364459174959085,0.4728901383120728,0.47897259145409254,0.8616031472228229,0.9158610687510846
med_llama_r128_cal,0.02835781222551559,0.03536752362486173,0.0015254239412556547,0.10706706929995113,0.022287466444261383,0.1627393654758167,0.075046192927124,0.28673910107929657,0.08193991192140404,0.015600690162236197,0.20698626222538508,0.1049017345408112,0.0047920655947597535,0.006068676571152176,0.1268756531653653,0.32259356077112944,0.05687503203041777,0.2449076960899501,0.04336132239964097,0.5155659493663993,0.018850167267726592,0.07936783989783336,0.22894540565558585,1.0,0.08145792915088645,0.45110514438179217,0.16697844454846233,0.10368161720632851,0.004997974960976537,0.025692515120594672,0.014063113664422477,0.022177784156248825,0.019810238049102202,0.0032080552409056162,0.09507070690669794,0.35265740164411286,0.06460607033209265,0.18310955732141698,0.05841959483292691,0.21539006858862675,0.07252969145664967,0.09819608795055834,0.04984210244058829,0.23400895280701262,0.5528282697084803,0.3307325969944779,0.04858015584266062,0.8778542217490863,0.013264018509935749,0.049801940479583306,0.1622911394901584,0.12269040804626152,0.9813942466056081,0.9755805333469816
med_llama_r64,0.20010208635766624,0.24306353371592904,0.04107181389339931,0.5657208146423591,0.11945685056356814,0.705876540949534,0.16988387151943374,0.9108728743985905,0.3832635953165374,0.1554133996750473,0.5104305098882316,0.6073344373693464,0.1328912520284219,0.2696638727205556,0.38036334662201643,0.8287883657394495,0.5462083138164806,0.7314481589166499,0.24510306560999018,0.8490611751925873,0.06066488840221218,0.24974033446297605,0.5675558968805009,0.9185420708491135,1.0,0.8071719787445598,0.5360368098244506,0.5442795651933147,0.1581578599105864,0.7856767131018575,0.15604641598194324,0.47773531798653424,0.12333318738950794,0.13312759972213273,0.4162818706805005,0.8412374135020078,0.3342981640635765,0.5788654777530335,0.604404366646766,0.6254121691122483,0.3213218332349501,0.6339537456800075,0.2847824352248195,0.7590309831418404,0.8739968212140681,0.6820067321320897,0.3068699818960947,0.9178680845526641,0.3016308141111427,0.6065280904151351,0.544758266140958,0.5740669636902556,0.980628027699059,0.9911530347068039
