,albert,albert_cal,biobert,biobert_cal,biomistral_paper,biomistral_paper_cal,biomistral_r128,biomistral_r128_cal,biomistral_r64,biomistral_r64_cal,gemma3_12b_paper,gemma3_12b_paper_cal,gemma3_paper,gemma3_paper_cal,gemma3_r128,gemma3_r128_cal,gemma3_r64,gemma3_r64_cal,gemma4_12b_paper,gemma4_12b_paper_cal,gemma4_31b_paper,gemma4_31b_paper_cal,med_llama_paper,med_llama_paper_cal,med_llama_r128,med_llama_r128_cal,med_llama_r64,med_llama_r64_cal,medgemma_paper,medgemma_paper_cal,medgemma_r128,medgemma_r128_cal,medgemma_r64,medgemma_r64_cal,mediphi_4b_paper,mediphi_4b_paper_cal,modernbert,modernbert_cal,phi4_14b_paper,phi4_14b_paper_cal,pubmedbert,pubmedbert_cal,qwen4b_paper,qwen4b_paper_cal,qwen4b_r128,qwen4b_r128_cal,qwen4b_r64,qwen4b_r64_cal,qwen9b_paper,qwen9b_paper_cal,qwen9b_r128,qwen9b_r128_cal,qwen9b_r64,qwen9b_r64_cal,xgb,xgb_cal
gemma3_12b_paper,0.8957288064298481,0.9980465045695378,0.9386281552305074,0.9981437106684072,0.948993255392857,0.9993807607753475,0.8478614568572921,0.9983888121657937,0.8305453775458294,0.9923153996965801,1.0,0.9983610816436129,0.9333295208235393,0.9982618820025981,0.8387225207130831,0.9994539709991855,0.9627097742069495,0.9976676573844502,0.7414573111835345,0.9985271780910357,0.8311529031747871,0.9967538820289955,0.7924899055281581,0.9987268940496421,0.8890563102153476,0.998398295501015,0.9076752655801568,0.9959117645291964,0.8279738511768528,0.998428118855717,0.8118070321753378,0.9967330943961851,0.9989859571197992,0.9986532446574259,0.9927726834844095,0.996211352116731,0.9746560536214379,0.9978374140006093,0.9438337929798494,0.9980003162536724,0.8866012272929779,0.9963205289474097,0.6993661380558892,0.9984033513560164,0.8957602734461525,0.9977298498369903,0.9051957194185871,0.9960380892094697,0.8664541475840446,0.998837235650774,0.9651667825766898,0.9979734401207958,0.8025779388072942,0.9972135666994362,0.9707419506796244,0.9974193592325377
gemma3_12b_paper_cal,0.00021109191030144192,0.4690651466254736,0.005194288611316988,0.3988387359077905,0.027514631130521883,0.39597968206744205,0.0022300700730609746,0.20938461129481545,0.010417731550758313,0.0572383383714864,0.0016389183563870757,1.0,0.0030067234272060928,0.43590032695743797,0.010895907801957039,0.3426475489853653,0.004474466472143446,0.22556487738967435,0.0008365735840377697,0.38936573098114835,0.005588732924468265,0.18969607122288634,0.0010733986810574914,0.1541365125405184,0.006635814921464922,0.37430073975909495,0.0046274696129662285,0.05206655011618466,0.0005427863100283536,0.016852015870341353,0.015744179944263026,0.01647405837781568,0.015534204715348054,0.07747339800286068,0.0007496892268965549,0.2604602979374667,0.00023671262144076,0.11773701166976547,0.008446056503659372,0.40852322177264033,0.011233934846170746,0.1225700456990293,0.0017354994811268343,0.08925746244122856,0.0034109411029735748,0.41465044405737284,0.011776648980278193,0.10557812515402731,0.00034848169601786605,0.812036131728572,0.0009693726789348212,0.43640144870479713,0.024015112587580156,0.34211749505703826,0.05048693103421087,0.6925275022771764
gemma3_paper,0.05304017004681172,0.9980260999322854,0.8075584809074855,0.9988541714446998,0.4643557799716109,0.9885746719773056,0.0974634943936199,0.9966139684863782,0.23283300249840255,0.9998000073089227,0.06667047917646074,0.9969932765727939,1.0,0.9974820868307666,0.25852086476148073,0.9960420180078317,0.37227510000968245,0.9923930154624292,0.10285079465428693,0.9979316940993914,0.306209009248561,0.996134003595306,0.19595423589114114,0.9975448735896646,0.30389954364423877,0.9984386493970586,0.6365661227042292,0.9976271225849884,0.11577601053729081,0.9913424347350237,0.28429023836094935,0.9961727601754268,0.7911793570662714,0.9924950053370071,0.30156935747777025,0.9963433724471998,0.37895762662496435,0.9942458876422944,0.3424555236885126,0.9987525677592367,0.4099359670364141,0.9984365643553281,0.061611323593285694,0.9975125156613805,0.46906713815219714,0.9993368150184484,0.4220975560281187,0.9939174317300655,0.07484507966669407,0.9994328046538148,0.587306733524875,0.9972852804112573,0.4637468367042519,0.9959695249380721,0.9263724081353215,0.9996364470817267
gemma3_paper_cal,0.00022687282797362318,0.5281188047118612,0.002872283195386016,0.4606365940472563,0.026247170270973785,0.4068826731573616,0.0039462545547448435,0.2726227320614696,0.007930100294098241,0.059695160090624144,0.0017381179974018668,0.564099673042562,0.0025179131692334433,1.0,0.012960261618308433,0.3404464010380174,0.006585660198574539,0.27008921663426533,0.0004190744758798548,0.47633153706090847,0.003915749103211019,0.2486666440910238,0.0013091971998702157,0.22591241566601383,0.002472753109382664,0.3820618893026928,0.003399994928315331,0.07648896184738374,0.00019017166440715716,0.08082544352346588,0.014674365958831426,0.04023297748626742,0.01103343161230208,0.10676348232880961,0.0011522198208417933,0.2321996267798776,0.0009865550582367488,0.14102737074267302,0.005639137185522225,0.5052935081177707,0.0042475638854927444,0.10177003059547618,0.0004890515799140793,0.15291598425686037,0.008917748556008576,0.4695042923340269,0.00544499960618583,0.16872539625785343,5.575707932736762e-05,0.8747861220939677,0.0032765458511117007,0.479059570692579,0.018882037434609256,0.38574039873310717,0.029367349591015612,0.735174648945465
gemma3_r128,0.3267540541377246,0.9938747504079417,0.7626317703861851,0.9959142985170202,0.6195721266454215,0.9948739150130002,0.3353719853694799,0.9929206872900571,0.4199658290921966,0.9836055631522382,0.16127747928691694,0.989104092198043,0.7414791352385193,0.9870397383816916,1.0,0.9913501726790043,0.5855312530495989,0.994605555523261,0.2737811427035094,0.9929247502957024,0.48201968425669084,0.9947221414289399,0.3754002539734893,0.9955744556997417,0.5320217666929705,0.9943071620023629,0.7163616497190299,0.982259856800034,0.33257456838236177,0.9883400012148535,0.49855439239271426,0.9838723846106611,0.8932125985380731,0.9923269310641064,0.579287715142973,0.9878974717122185,0.6954770967911932,0.9921219465748427,0.5843466320205015,0.9903086610863351,0.6154401591326721,0.9844182202360232,0.32546589978910356,0.9901443016836623,0.6376837361753929,0.9946690471904034,0.6067997549604245,0.985994110679092,0.38408089045858973,0.9936861257945837,0.8334037847426038,0.99741415480255,0.621841400874575,0.9952142458934402,0.8762519574189772,0.9963339954606452
gemma3_r128_cal,2.8772886501271522e-05,0.670329107518205,0.006344796777959405,0.5805928791904739,0.01779158992477259,0.4686558894160301,0.0027304520208828453,0.42750796883748,0.006626423876638032,0.11790718389601906,0.000546029000814463,0.6573524510146347,0.003957981992168347,0.6595535989619826,0.008649827320995729,1.0,0.003376838921323011,0.3405245966000112,0.0001848643611316314,0.6478039574163692,0.004537347412144732,0.34400166008646216,0.0011732281521111831,0.2638593912681655,0.0017985806661751091,0.5495124978373127,0.01437808626568926,0.29132724691853196,7.090604194415207e-05,0.1027951493213406,0.009946796762262844,0.24633063664470012,0.002137581921468179,0.08425967469305029,0.0003429228335687373,0.4371062942062208,0.0005793399608899907,0.20320056282658472,0.0017612361169511148,0.6332049659907975,0.005907698209492107,0.35122672854066295,0.0010270108712366888,0.37708451807424626,0.017536891081120554,0.5948572757044255,0.007922202870812578,0.35146359169467023,8.023722782302123e-06,0.8830249138916993,0.0028459992144289625,0.5873426880112322,0.034710525244426416,0.4986725566833583,0.03822928736715925,0.7861738798961924
gemma3_r64,0.20974068117764733,0.9949854482731177,0.6783177147208268,0.9942333128887155,0.6385468876674991,0.99720618764844,0.2953297975425484,0.9960396797908302,0.31880661051035375,0.9638181711011898,0.037290225793050524,0.9955255335278566,0.6277248999903176,0.9934143398014255,0.41446874695040115,0.996623161078677,1.0,0.9966095369339407,0.14228812667363078,0.9958030746112247,0.36163406274356524,0.9930651019097586,0.14199133045521495,0.9937134192113058,0.45405923949031357,0.9935561186051941,0.6722693359362641,0.9856259781045074,0.1462150504340568,0.9956784035624091,0.421639876585965,0.9900036659987487,0.9199416327567153,0.9966893973536852,0.4852212136865325,0.9904221010850075,0.6240575612032446,0.9953322479567315,0.4838608581666537,0.9930107934972963,0.5571980997832412,0.986277787619513,0.26888970274020685,0.9945188012484137,0.6077283454152562,0.9923318574334544,0.5607863855198547,0.9919719816221042,0.2714758903632022,0.9948995938591791,0.8112621686839387,0.9957118940055076,0.5646532258433283,0.9948162313078398,0.8282853619954813,0.9919290649686007
gemma3_r64_cal,0.00034004475829485514,0.8842562274641862,0.015013814189803298,0.7835931211221685,0.029624185020315608,0.6082799288449597,0.00330779313377616,0.7154174398521342,0.021272626838118813,0.1687020251817235,0.0023323426155498206,0.7744351226103257,0.0076069845375708045,0.7299107833657347,0.00539444447673898,0.6594754033999888,0.0033904630660592794,1.0,0.00011173689760068939,0.8282278954518223,0.007851870740859912,0.4610627368142858,0.000398817287890596,0.39759724119841844,0.0076042691285063135,0.7256716561183092,0.020954274904505077,0.420625461816585,0.0011088441852402653,0.14884592792361617,0.006776186201935874,0.38535321074408846,0.017980266890796792,0.11392774705894337,0.0025788562975856966,0.6097204830277914,0.0010426890000233557,0.23172267484143605,0.004264453461158335,0.7523336382873991,0.01680553282695374,0.49567141918619373,0.0019588601027275,0.59536203885176,0.0202531389799534,0.768043833175788,0.02713958356322621,0.48424760431696057,0.00037232114352447887,0.8855552841303372,0.000238322486191489,0.8963829456334114,0.032990030283890026,0.8781725702064921,0.08758944232128063,0.8982408404061071
gemma4_12b_paper,0.6493643391366677,0.9998354396029425,0.9201093860620229,0.9993368437092046,0.8345623461750192,0.9998688668361668,0.6145486478214535,0.9998039307773103,0.5708916764150009,0.9958339703302936,0.25854268881646547,0.9991634264159622,0.8971492053457131,0.9995809255241201,0.7262188572964906,0.9998151356388684,0.8577118733263692,0.9998882631023993,1.0,0.9997032384419403,0.7528623604545942,0.9995905304350209,0.6954417780045954,0.9985050820214694,0.8615058089788852,0.9998554101796112,0.9027600289610073,0.9984266121483447,0.5381912775215693,0.9987880350680769,0.7490931081055581,0.9991243319008848,0.9868158157293652,0.9997879309198017,0.853146417563047,0.9997409654938998,0.9111430404695976,0.9998793988477476,0.9192912899064776,0.999312800900208,0.8775591766799367,0.9987905076770388,0.5293131801211566,0.999544928152772,0.8084069211036524,0.9993806677348571,0.8257647515842452,0.9994764822066333,0.7775374115890311,0.9995073493047035,0.9681483325156706,0.9996477570099275,0.8118431846598158,0.9998414575563186,0.9667543226204569,0.9995156151205168
gemma4_12b_paper_cal,6.783729012704853e-05,0.6107207057231585,0.004174954145178766,0.44710218571410054,0.026595000394028512,0.4050804639941479,0.001874461182211462,0.048570707283448256,0.011609626341097523,0.04450544447505922,0.0014728219089642502,0.6106342690188516,0.00206830590060858,0.5236684629390915,0.007075249704297626,0.3521960425836308,0.004196925388775252,0.1717721045481777,0.0002967615580596883,1.0,0.0059678263810937215,0.1253194985622722,0.0008675163908231642,0.13223774306402292,0.0046701110129092616,0.3678188267677528,0.006558015129162986,0.09975837605386007,0.0004480701906782736,0.017866886699208884,0.009791471581437117,0.0352559496016599,0.010531634214920205,0.025125401129436287,0.0008528982449639289,0.24780607402948074,0.0002160834415448898,0.03299489388008814,0.004924099120626968,0.542662680079953,0.008648102944198488,0.1553658841138703,0.0009476366361093058,0.012378206449147222,0.008489058916350878,0.47357896752031636,0.011882050528597254,0.12177838026014642,8.072288087235258e-05,0.9319243602572493,0.0006039794879914018,0.4822988375340733,0.022705198206102062,0.32703598385896626,0.043482785183085015,0.815618672652741
gemma4_31b_paper,0.3856069044518651,0.9939837158240619,0.7518552936657802,0.9887506996134319,0.7425844401093393,0.9932954445177737,0.441346274616375,0.9936092417991075,0.39969490918106354,0.9641052518360667,0.16884709682521293,0.9944112670755317,0.693790990751439,0.996084250896789,0.5179803157433092,0.9954626525878553,0.6383659372564348,0.9921481292591401,0.2471376395454058,0.9940321736189063,1.0,0.9880526790490352,0.31794374069236175,0.9820596110728504,0.5975294232996651,0.9925628161761091,0.7730063791909391,0.9888328928445306,0.21132283994640721,0.9869487397283759,0.5185305762893399,0.9916716240523318,0.9092829224834107,0.9910298063085902,0.619930551550417,0.9939857291553489,0.6828424017083677,0.992586572547693,0.614983330740293,0.992967344376745,0.6873733999194704,0.9899048409629807,0.32490263052636514,0.9931600017304022,0.6820304993538797,0.9893907084986702,0.6831427930167193,0.993343933130743,0.4046683192883115,0.993867697236515,0.7866946224495913,0.9894656314303654,0.6557910166142669,0.9917291040682793,0.8879246012130685,0.9902181930093107
gemma4_31b_paper_cal,0.0003368491849470301,0.9356792156418496,0.009383270608161465,0.9052350462106005,0.0421233274235604,0.598808475258678,0.00242762798160312,0.7427812617802201,0.02388257075130895,0.11150323433621512,0.003246117971004492,0.8103039287771137,0.003865996404693983,0.7513333559089762,0.005277858571060112,0.6559983399135378,0.006934898090241393,0.5389372631857142,0.0004094695649791147,0.8746805014377278,0.011947320950964846,1.0,0.0012314001157324173,0.40009905161649406,0.010075645223134866,0.7541100848295796,0.014178070163224588,0.41790249104950505,0.0018806405266228454,0.15795079035492754,0.007838033813655887,0.3826249261783963,0.025988255945726624,0.20856231259151292,0.0034550614433344062,0.6470428800246687,0.0008560838104741952,0.33005844113604776,0.007625874727377968,0.812980720399772,0.01710987459089497,0.5124244171460257,0.0016206186128325806,0.6307666865679986,0.01670469164029187,0.8865102750512863,0.0268967136524062,0.5068214852339757,0.00044036397478763867,0.9246580272852405,0.00031278629300179883,0.9735482157726263,0.02727421408943853,0.9505275614485534,0.08076595291198407,0.9655995065621189
med_llama_paper,0.49552557467749814,0.9991822668552707,0.8376247011783484,0.9982014288365426,0.8031119016156385,0.9984294946101017,0.5250671712805492,0.9993127511384466,0.5013102579334774,0.9878997352990915,0.20751009447184188,0.9989266013189425,0.8040457641088589,0.9986908028001298,0.6245997460265107,0.9988267718478888,0.858008669544785,0.9996011827121094,0.3045582219954046,0.9991324836091768,0.6820562593076382,0.9987685998842676,1.0,0.9965747616721433,0.6987541921814114,0.9984471914398869,0.8488223351547439,0.9967975265354344,0.38299313215550945,0.9984332177917367,0.6251806862869067,0.9982590082958108,0.9545848277628376,0.9992120579907682,0.774755799370635,0.998861210272767,0.8512546479258555,0.9993946847919339,0.7576242118632807,0.9983366252338586,0.7523953069395997,0.9968990480423142,0.42340131654939817,0.9987763554193776,0.78983052579841,0.9979368476935223,0.7322696879646697,0.9991913007761024,0.547378437109064,0.9984291578499135,0.9600740104809323,0.9988855681674561,0.7378279326931714,0.9992995611939544,0.9150782578246857,0.9978807926528324
med_llama_paper_cal,2.8249737050400903e-05,0.8518358403281454,0.009097810888652469,0.9388468545583674,0.04229749464898813,0.6534539894767891,0.0003184342433798504,0.7466877397053546,0.01795546604465248,0.1524130163992906,0.0012731059503579,0.8458634874594816,0.0024551264103354065,0.7740875843339862,0.004425544300258322,0.7361406087318345,0.006286580788694152,0.6024027588015816,0.00149491797853063,0.8677622569359771,0.017940388927149553,0.5999009483835059,0.0034252383278566834,1.0,0.013325217309092974,0.7765366014262178,0.022367568566946328,0.5027007237147104,0.002008866280817534,0.16595228992582323,0.01078730729751276,0.48761488613967086,0.01710924600135988,0.3316287580348388,0.0009887213138085604,0.6467252593498211,2.4573856830412133e-05,0.5055311514044991,0.008475452301798803,0.835974671551349,0.023224123127130847,0.580597463627847,0.003765088713675091,0.7075176422654637,0.015423588932548804,0.8794808280724182,0.02663029403413608,0.5716406817420989,0.0005827670505150762,0.9539577909840037,0.000778823648646787,0.8896968943554084,0.05015468381956256,0.7455910808138906,0.08567599332569542,0.9304767138150575
