,albert,albert_cal,biobert,biobert_cal,biomistral_paper,biomistral_paper_cal,biomistral_r128,biomistral_r128_cal,biomistral_r64,biomistral_r64_cal,gemma3_12b_paper,gemma3_12b_paper_cal,gemma3_paper,gemma3_paper_cal,gemma3_r128,gemma3_r128_cal,gemma3_r64,gemma3_r64_cal,gemma4_12b_paper,gemma4_12b_paper_cal,med_llama_paper,med_llama_paper_cal,med_llama_r128,med_llama_r128_cal,med_llama_r64,med_llama_r64_cal,medgemma_paper,medgemma_paper_cal,medgemma_r128,medgemma_r128_cal,medgemma_r64,medgemma_r64_cal,mediphi_4b_paper,mediphi_4b_paper_cal,modernbert,modernbert_cal,phi4_14b_paper,phi4_14b_paper_cal,pubmedbert,pubmedbert_cal,qwen4b_paper,qwen4b_paper_cal,qwen4b_r128,qwen4b_r128_cal,qwen4b_r64,qwen4b_r64_cal,qwen9b_paper,qwen9b_paper_cal,qwen9b_r128,qwen9b_r128_cal,qwen9b_r64,qwen9b_r64_cal,xgb,xgb_cal
gemma3_12b_paper,0.0023933064842607266,0.0017832423624801752,0.3494767705634335,0.2661097761071196,0.02379854075213106,0.019469898560153354,0.04914291596763176,0.03965241441961476,5.817729238499769e-05,5.106298288648503e-05,1.0,0.0394310729504348,0.2579728643424173,0.1862004888271318,0.9908839905355252,0.977738138480592,0.8228309880506856,0.6872195241256879,0.36018720998375375,0.1909256658747216,0.09779399327410176,0.06867801317733135,0.12495060772034772,0.06076682814966117,0.07410039870600182,0.0537874913800791,0.23836732074889122,0.15445432443365825,0.7707483270899211,0.6588966854463117,0.13017631532580598,0.10879508895836076,0.006131385052968175,0.0059397312844142736,0.9157570679862368,0.8623656389391849,0.13079162631969676,0.0975635270515427,0.08258320968281185,0.04853284213804754,0.05373993408589328,0.03689902341497919,0.3801417727337405,0.2725800895689521,0.21351981070461157,0.11157314518682848,0.18552469442145203,0.10862552874081655,0.979803025512566,0.9510406376178193,0.4562616997454385,0.25372925665030266,0.17899932427167364,0.1201964238901535
gemma3_12b_paper_cal,0.0033273033444519706,0.002376944731068975,0.47882431278512694,0.3645148577190571,0.046861933136617795,0.033232041426603076,0.06498044430111172,0.051453033526209335,4.993328977587197e-05,4.027658079652774e-05,0.9605689270495652,1.0,0.3626950574728727,0.26056708728382094,0.995674746403845,0.9906313054452501,0.9132040545258086,0.8251042588229331,0.7084069546559622,0.4485960108982403,0.1585597242884743,0.11521754655589245,0.203879564334015,0.08559227437800776,0.11703558257299251,0.08544656736912126,0.36223769658049165,0.2472410317035505,0.9063489775003094,0.8538279231641963,0.26001453750185344,0.222309663692014,0.01094913878364323,0.010313181568944785,0.9604786384336622,0.9332703433446401,0.2122142910146787,0.1561512332401438,0.1476283058690535,0.07835862492106238,0.0800558645791738,0.052296480170593074,0.5230386560425648,0.39617926039732265,0.31955543569779776,0.16570008951682336,0.35497504762329735,0.17856485891130947,0.9929313768431443,0.98291305274239,0.6001965837944233,0.38523101876639776,0.31405718572418095,0.22363582045026553
gemma3_paper,0.050993276062567094,0.041020951562775854,0.6450302823055449,0.5128592102095957,0.06316797178540834,0.019699512974167055,0.11193922140954304,0.09032968715846967,0.0002933918404584013,0.00021119836700667083,0.7420271356575827,0.6373049425271273,1.0,0.0051013899508174365,0.9908160397969371,0.9923954412055538,0.9629004839464959,0.911892323072151,0.6794546357574178,0.6036643510868387,0.2745787873908482,0.21813129050289137,0.47233326459960645,0.36479091990011536,0.29863455706498176,0.2584449121795689,0.5002176367508486,0.37854039836569386,0.8713866989158812,0.8359834629808702,0.43475688268635304,0.4031110178913697,0.01275289736298102,0.0094764413197026,0.9200354762261883,0.884553160899115,0.2888618537389034,0.18708160000337626,0.32352219064349597,0.17575384425767027,0.1326225091438008,0.07722846406354633,0.6234981205697606,0.53119907455124,0.478709529888788,0.3359473049666293,0.5891431705068408,0.44264704029750224,0.9425376538326476,0.9354889706238572,0.6215721006656896,0.5119208906239734,0.4652124664676617,0.38118332191602144
gemma3_paper_cal,0.06950695125260742,0.05640284373351201,0.7683716522157003,0.6598915771324405,0.12528328276737533,0.03980926197789969,0.14695355847208424,0.11654595407106283,0.00038619630079650413,0.00028161836800444373,0.8137995111728682,0.7394329127161791,0.9948986100491826,1.0,0.9926928207786961,0.9940709525587966,0.9763627217084588,0.945838426229696,0.7583875116923398,0.696994306297664,0.3333042495196574,0.26835440669775945,0.5776838203283385,0.4710928028819412,0.3654073806349172,0.3212058031231966,0.6133079577958279,0.4909062672767859,0.9031120350287211,0.8811672013987888,0.5159903045245964,0.4853763659782939,0.02429302759134999,0.01724404207953767,0.9339228232499031,0.9065735776680445,0.44421943078903436,0.3079803836815247,0.45135065394982155,0.27269338676424826,0.2074428065707875,0.1257168658591633,0.7122602255967154,0.6298075015301106,0.5797093895912637,0.43447077450044613,0.7266667435993206,0.6003415536326686,0.9561882185358408,0.9525113794123702,0.6788958289114777,0.5788394236588026,0.555740590453244,0.47115682200141085
gemma3_r128,0.00289241478461566,0.0023958227442983926,0.03391765749362363,0.027155071680127874,0.0008749377065812025,0.0006002597275054367,0.012817737182678979,0.011203950968796894,7.6064707874135e-05,5.9734523489063385e-05,0.009116009464474772,0.004325253596154988,0.00918396020306289,0.007307179221303861,1.0,0.09200746008459837,0.022795693153871532,0.011734069914108747,0.021138129843173536,0.015824590352464862,0.022245867401073927,0.017111164487495167,0.018614435995738976,0.013163941509171884,0.030549019779744446,0.02497582535158105,0.03910697054312906,0.027997873139981366,0.08222049934229214,0.0413276108269891,0.0248812239344659,0.021554750557092883,0.00011142000071517888,0.00011987517381895074,0.3776570191389398,0.25019574741454886,0.0013223194063523014,0.0013499619016006381,0.014093812359472602,0.010285808207991631,0.008419053281760736,0.005952426957017032,0.06498337694852674,0.04871795091319464,0.013535411769336703,0.0076556711295607816,0.004543832211086674,0.004123987623776082,0.056726335129858474,0.014573558386689611,0.11278839145817354,0.06962201105730892,0.014930849928403767,0.010845581787355396
gemma3_r128_cal,0.004088856929493012,0.003387505665664703,0.03441114797042577,0.02713484662054022,0.001444566843210593,0.0008180515445138647,0.01383487192418631,0.012002364166493473,9.12275354709724e-05,6.909310202507513e-05,0.02226186151940801,0.009368694554749868,0.0076045587944462145,0.005929047441203372,0.9079925399154016,1.0,0.015621272282708931,0.00812517373858923,0.03362257147252201,0.025516683024731646,0.030480514917828327,0.023581618488788036,0.024929989278225984,0.017474879553410427,0.039302979067496135,0.03230520727681152,0.05148786176024922,0.036808887836383475,0.11800089264380231,0.06287068644929461,0.03874902571925398,0.03318397512158633,0.0002063805898629978,0.0002008433354743211,0.45258632707970525,0.31273126625276004,0.0016868896012618428,0.001618307792360163,0.019683779974225435,0.013676818843976313,0.009496483629606978,0.006480338262437657,0.07887601276135259,0.05962963647101782,0.01600279348638023,0.008807423556682514,0.005017201847858477,0.004287157872465364,0.15545976112711068,0.05332339516695339,0.14641188297572794,0.09325976832179228,0.027389937597769864,0.019780768638543056
gemma3_r64,0.009525143576012196,0.007992933684424663,0.10481616756162282,0.0761926019879634,0.012444661451533778,0.006208147884801285,0.025463281239273883,0.02041701222149306,0.00016617430143195389,0.00012241426865833294,0.17716901194931445,0.08679594547419145,0.037099516053504145,0.023637278291541164,0.9772043068461285,0.9843787277172911,1.0,0.0031770971227137457,0.1605356284109476,0.12267395306161777,0.06957915350066601,0.05398945022043966,0.08802460104674481,0.05967610760342901,0.09022753905903702,0.07499859043161983,0.15790868890096132,0.11508941280925156,0.396425262778213,0.28810012076118774,0.1160045332563,0.1001231090663166,0.0023495032845590735,0.001985285143641935,0.742756313276059,0.6216058312616571,0.009626101185507885,0.007411566607573583,0.08034107515029665,0.052454005304517715,0.030083628713461597,0.02022417009881672,0.20526200025621577,0.15941572913635726,0.032768277782511124,0.014893835529879107,0.03334839786029753,0.021199845291284825,0.7337943154328246,0.6246959897836395,0.3011082468105637,0.2092990534713901,0.10478293412645079,0.07468478436715376
gemma3_r64_cal,0.01248902428362364,0.010460541069501783,0.1950205765505758,0.1419158047657464,0.023966841123989835,0.011882676361420041,0.037872566948341735,0.029499855745948822,0.00018968872185309849,0.00014009008403159662,0.3127804758743121,0.17489574117706685,0.08810767692784904,0.05416157377030395,0.9882659300858913,0.9918748262614108,0.9968229028772863,1.0,0.2699853189772017,0.20833061737705427,0.09554692586592828,0.0736863226282991,0.14623995917303612,0.09951366302357112,0.125194756460699,0.10452747397916418,0.23034108211847193,0.17185733767619427,0.5422222292898842,0.43573878850022085,0.16895009034007935,0.14777971068309537,0.00443129118679364,0.0036897426402793254,0.8345505560908518,0.7457811378480448,0.019232989415413515,0.013721956656362444,0.12890919839623716,0.08402959808525245,0.052652748903743496,0.03589165974840691,0.29802650888440685,0.236203652154795,0.05705199141272077,0.022979514704283277,0.08956633757768984,0.05368276388366977,0.8800037690629053,0.8466009661461309,0.3810495006372322,0.2739039054644026,0.15701970833337064,0.1114620424290429
gemma4_12b_paper,0.0012725329551980247,0.0007693130322030672,0.39788689933580157,0.29844052130510956,0.07117188028348864,0.05112188973474985,0.07606687346980445,0.06130298655425637,1.2927056716627305e-05,9.342691256075675e-06,0.6398127900162462,0.29159304534403785,0.3205453642425822,0.24161248830766024,0.9788618701568265,0.966377428527478,0.8394643715890524,0.7300146810227983,1.0,0.006070293832194706,0.17244300583292238,0.1329234728967834,0.052693623177649695,0.024555377204005135,0.09751574729239043,0.07176894366005637,0.3260387220851819,0.2400983416996343,0.9150314173934008,0.8171817504034884,0.2548652055566327,0.2277336540604905,0.022061680586003884,0.020742231253811916,0.9829186000387626,0.9646153641315037,0.20991675463790038,0.16313241365525866,0.13525448576184074,0.07815714144922703,0.09923511156270537,0.06966958722815353,0.4490088012235842,0.34457640769154196,0.26624577025877794,0.1388672794433753,0.2895914809103016,0.16289255027114302,0.9748602870168926,0.9448721700589287,0.5270931257326414,0.2978260252255356,0.2791318423462841,0.2099630303123644
gemma4_12b_paper_cal,0.0014660175396390418,0.0008523642379617558,0.49800744706437583,0.3886244688148076,0.09222224762902376,0.06518663931946234,0.0923616616575913,0.07392705081943751,1.3141285990281304e-05,9.981486053689537e-06,0.8090743341252784,0.5514039891017597,0.3963356489131613,0.303005693702336,0.9841754096475351,0.9744833169752684,0.8773260469383822,0.7916693826229457,0.9939297061678053,1.0,0.2023077762298212,0.15557549674020166,0.13791178278866956,0.05230839425068323,0.12417664512275262,0.09060907479903113,0.39559766022558795,0.29274785351734534,0.9573022266177024,0.9084375608227513,0.3136181379130012,0.2809187315969788,0.028160295315332373,0.026155484182088795,0.9855842081800712,0.9721065234698173,0.2675245763453147,0.20847733554419934,0.18174939297783,0.10030344976374772,0.1262524890997534,0.08863617729688844,0.5361414174800376,0.4246489503966713,0.35406081255531574,0.19926448693279175,0.42453836506106424,0.26266643450250005,0.9828186522338241,0.9625141006160455,0.6353648597172205,0.3859487828822292,0.34846060322526207,0.26346163186059
