,albert,albert_cal,biobert,biobert_cal,biomistral_paper,biomistral_paper_cal,biomistral_r128,biomistral_r128_cal,biomistral_r64,biomistral_r64_cal,gemma3_12b_paper,gemma3_12b_paper_cal,gemma3_paper,gemma3_paper_cal,gemma3_r128,gemma3_r128_cal,gemma3_r64,gemma3_r64_cal,gemma4_12b_paper,gemma4_12b_paper_cal,med_llama_paper,med_llama_paper_cal,med_llama_r128,med_llama_r128_cal,med_llama_r64,med_llama_r64_cal,medgemma_paper,medgemma_paper_cal,medgemma_r128,medgemma_r128_cal,medgemma_r64,medgemma_r64_cal,mediphi_4b_paper,mediphi_4b_paper_cal,modernbert,modernbert_cal,phi4_14b_paper,phi4_14b_paper_cal,pubmedbert,pubmedbert_cal,qwen4b_paper,qwen4b_paper_cal,qwen4b_r128,qwen4b_r128_cal,qwen4b_r64,qwen4b_r64_cal,qwen9b_paper,qwen9b_paper_cal,qwen9b_r128,qwen9b_r128_cal,qwen9b_r64,qwen9b_r64_cal,xgb,xgb_cal
med_llama_r128,0.08479109629559578,0.09627258607249334,0.8193977572782916,0.8312056256470821,0.5442249266346693,0.5430951218103565,0.0137584772785585,0.005420518532573526,0.0020593317470374295,0.0027395199042445917,0.6886335472482308,0.6787428604374361,0.7446824245815563,0.7748453061245804,0.8934549942225318,0.9437662237210549,0.6583249873625954,0.712304876238963,0.7537142570013824,0.7955669284896092,0.43148149090729304,0.46125724456628947,1.0,0.6161218518533782,0.1424248411317841,0.13526282068348205,0.5929919077702208,0.5957100077832371,0.9183226713570587,0.9326593355806946,0.7628812652345597,0.8056014178289592,0.5191813305894375,0.5676283077994617,0.9647580234537806,0.9668911181171891,0.7023446709743941,0.6963890810299826,0.7252864992227874,0.7833069121414353,0.6061257803680524,0.5898825240335293,0.9500810374209218,0.9563349659402597,0.7427679553521085,0.9595347539857079,0.4826540457241719,0.5507370431678507,0.7772325101422055,0.7850971508490143,0.7176330653446352,0.793797584702586,0.9776964183558985,0.9762128378409695
med_llama_r128_cal,0.08418459972431025,0.09412238162994169,0.8110919714540163,0.8236079939251335,0.5312945147668466,0.5299531055527743,0.011462823155296786,0.004965318090156545,0.002490770312896018,0.0030782316854701675,0.6747269542609446,0.6646247456956388,0.7244588530892027,0.7523956944143051,0.8845365833786745,0.9363031282715188,0.6364253195109726,0.6850830574766682,0.7499493979099976,0.7934907047121391,0.421424097518712,0.4492946875312753,0.3838781481466218,1.0,0.1397602837729811,0.13285803596836565,0.5794325194161039,0.5816789685626738,0.909864963162244,0.9255013958903091,0.750728194133019,0.795264921647702,0.5036888245479506,0.5529877467546844,0.9558926230277276,0.9608467778803544,0.6914213151963894,0.6854724253082258,0.7041498876150655,0.7621145036787653,0.58977570995061,0.5742392362934639,0.9540911756887385,0.9603156410202243,0.6744326695411795,0.9007139143781866,0.4707624011498017,0.5374192630498604,0.7625539122484215,0.76973465921143,0.7028710575939571,0.7829394142673488,0.9754241634097142,0.9744648915380181
med_llama_r64,0.6202481923466654,0.6677313019560587,0.996044316632933,0.9956925529324796,0.9814307766585371,0.9797949030233922,0.11768924526080571,0.14756532442599268,0.026280167813896527,0.03503794098544433,0.9907380922424444,0.990527288876468,0.9434234412935352,0.9516296874726883,0.9751995497236755,0.9828598230929287,0.9660361897107279,0.9588157910592776,0.9861221374609499,0.9897507496210762,0.9679858899261593,0.9752276175949294,0.8575751588682159,0.8602397162270189,1.0,0.2984190565998661,0.9761233841039451,0.9778647070382563,0.9961853398511243,0.9972248989361175,0.9941925037829866,0.9948240797242396,0.9664891195002396,0.9774515751494776,0.9825629381627367,0.9890604409233832,0.9917319953064733,0.9924426076645515,0.9606436464695052,0.9655814809174199,0.9741716131250339,0.9739413594078881,0.9766489605573982,0.9764230317276344,0.8483961256142285,0.8888608682634134,0.9725895915369278,0.9724108244960159,0.9649056254128137,0.9751109314254244,0.9717157284769761,0.9721591555835863,0.9972586860992073,0.9972562310813683
med_llama_r64_cal,0.6327308293182512,0.6804952829579032,0.9965701517032804,0.9962588094584498,0.9838976938458968,0.9824434216866493,0.11974584632732999,0.14642998339170432,0.025124798241996205,0.03335675956430517,0.9926563120115316,0.9925443099418466,0.9476556386063741,0.9556706675888835,0.9780720130321371,0.9850386570140413,0.9705863872177106,0.963715624370403,0.9871461520673755,0.9905523657806627,0.9723879434992455,0.97883452383312,0.864737179316518,0.8671419640316343,0.7015809434001339,1.0,0.9789079173246087,0.9805191895282992,0.9969723398600406,0.9978349361197095,0.9951419854378816,0.9957389914576904,0.9709851356280748,0.9807168558409483,0.9844849552847326,0.9903364591677926,0.9931189749694807,0.993755709323372,0.9639614072839349,0.9683611540017224,0.9775903339275459,0.9774609435924586,0.9787461699181476,0.978451895423346,0.8549086485240087,0.8947242432796404,0.9749081932174556,0.9751209771522056,0.9678019631973621,0.9774872172280723,0.9748537875325815,0.9747554988940764,0.9976940712576915,0.997679585885927
medgemma_paper,0.024907099728910476,0.027518390344201116,0.9788874451723139,0.9916426844494608,0.29954675397959774,0.2555207732787651,0.0005171241951127392,0.0001559317173361885,0.00020853490398264896,0.00014721298099207303,0.8134550334434604,0.7769458784995773,0.6192068661623527,0.6725956434530381,0.9393734127402427,0.9749931953331985,0.5881274053253567,0.6393593214403337,0.8499244295923544,0.9395893854723472,0.17496649098508144,0.1946650212540465,0.4070080922297792,0.42056748058389615,0.023876615896054942,0.02109208267539131,1.0,0.5516672089632569,0.9864459614881291,0.9915338183521181,0.9450728275955379,0.9898708946482456,0.29464291364055417,0.41659582259047023,0.980370536861022,0.9949472472607293,0.8069719843607635,0.8094122305745206,0.7168959999235054,0.7929305325968738,0.5204219438755233,0.4857128375222365,0.9645449669539171,0.9660331163341073,0.4950818875212548,0.6067836690252291,0.24293550279517795,0.39092415533875524,0.7734469102266208,0.8434550328198922,0.8159547764899457,0.8802174805846152,0.9989868322420599,0.9995520152485287
medgemma_paper_cal,0.02360654628877823,0.027279555477651707,0.9812835219357747,0.9923970973810886,0.30846856283866586,0.2837491797013515,0.0010425537500201587,0.00032843945720328893,0.00011154813109870432,0.00010250381051535307,0.8191227952602368,0.7838946997765033,0.60810221904369,0.6612981694072781,0.9244035408068066,0.969988305114334,0.5792001720667828,0.6350992111957232,0.8199379336953436,0.9102052749565126,0.13541764931406897,0.1747108945042003,0.4042899922167629,0.41832103143732624,0.022135292961743658,0.019480810471700805,0.44833279103674306,1.0,0.9883231175999928,0.993202017369915,0.9607690647430724,0.993433457518729,0.2930230301025858,0.4023694846960728,0.9820821988905898,0.995874340464875,0.7882952008733496,0.7904819663013233,0.7357951105582572,0.8150781191617055,0.5070322297696155,0.47262465328113357,0.9456794282827734,0.9490026820733128,0.4907967669566681,0.6013739529193051,0.22162106275228066,0.3853166869320238,0.7601264799021243,0.8409113272578216,0.7689957458496237,0.8518587491164374,0.9989261392972532,0.9993668169779143
medgemma_r128,0.00291537006056497,0.003117122377042314,0.10999610605187204,0.12195883742210634,0.0068676153267274165,0.0071146190882193094,0.0014181734291348613,0.00016395276786707047,7.83148111670462e-05,2.900767484925737e-05,0.0011347163339916477,0.0010931895708468087,0.06210749848447861,0.05147592489708719,0.11804611479387483,0.22357820264349726,0.0022557815399888437,0.011505860992823358,0.12215928403070087,0.15684964136595037,0.0013801680930014548,0.0015769669230694117,0.0816773286429413,0.09013503683775603,0.0038146601488756593,0.003027660139959365,0.01355403851187087,0.011676882400007194,1.0,0.9560076921516123,0.02012095411930881,0.03134773357136533,0.001736900089629012,0.002002598910594733,0.36316597924962735,0.5493798986171456,0.012967814152907153,0.011716146870850763,0.11717828803377683,0.19036867312466832,0.0030683111359939286,0.002980666550590927,0.28595099488413955,0.3115338839850482,0.1492116533743445,0.179866773576857,0.013024496503275418,0.01462586939635302,0.06268975994177428,0.05061611343789507,0.01897364562151982,0.05502016953347977,0.9901114194921585,0.9787532809658533
medgemma_r128_cal,0.003831822454221867,0.004128026485571756,0.06754254635593782,0.07022851515927497,0.005959257761856129,0.005811426110120643,0.0013223307068233048,0.00021093339318478677,8.551029157888301e-05,5.257568119476641e-05,0.0002376219713594585,0.00010051514365805314,0.05490714011849762,0.044955351682860134,0.06358137026034316,0.11515097023414722,0.0024667575256258623,0.007533351551329059,0.09475036560543415,0.11246239697492533,0.0016991734042637319,0.002314867875920279,0.06734066441930542,0.07449860410969089,0.002775101063882457,0.0021650638802904743,0.008466181647881932,0.00679798263008502,0.0439923078483877,1.0,0.013423659003792277,0.012906976859821229,0.00280432009971876,0.0030483344256804212,0.21904969998787827,0.3434210343472186,0.013206028366894884,0.011443995714442656,0.07336068754901803,0.12524622430648047,0.004994954134331153,0.005120481952991307,0.2008890014791721,0.2225544366624186,0.12443743323886514,0.146344121957664,0.011934771324736082,0.014602263766942958,0.05269551090941238,0.042928051143665935,0.015400394447441679,0.04312655936665888,0.9359903972255653,0.908838206168163
medgemma_r64,0.004530008695399768,0.005170448823557772,0.957909789710438,0.9598572204015253,0.012653035024089432,0.016635518024749496,0.0013611727953499742,0.0003333224667293466,8.576834884499451e-05,3.2452653508374674e-05,0.14055831713129274,0.14704411394824468,0.27478626001176454,0.2832874130282642,0.5999862752416218,0.7988603475416798,0.1300026014944673,0.2246054750018438,0.47569577913134353,0.6099968506320308,0.0011242257957373436,0.0009291135433218134,0.23711873476544032,0.24927180586698106,0.005807496217013375,0.004858014562118429,0.0549271724044621,0.03923093525692756,0.9798790458806912,0.9865763409962077,1.0,0.8324284705762778,0.022593803754139996,0.013547825410481051,0.8674928093158133,0.9538700855365677,0.18966012925364173,0.16126874527004065,0.4250908334066863,0.5547716559223212,0.03680979099281445,0.038924778346438926,0.7395467049569093,0.7553518588953868,0.33034409217034555,0.41015794527030625,0.011249838601402273,0.0389999228015353,0.32231252030281277,0.3579875939877655,0.17489559810272803,0.34419396345441755,0.9988125281464627,0.9986343432910776
medgemma_r64_cal,0.0071488829296965095,0.007712183799436612,0.7116244164732821,0.7961630691417659,0.004818740794940046,0.004267382292472366,0.0008274404928720891,0.00018031907061977215,0.00010764307581290211,5.582151885286102e-05,0.018632582467986936,0.028221734124538767,0.22043875386113954,0.21838415877476258,0.4979852083777523,0.7547476944934008,0.07149570344621214,0.1400039303417372,0.3663818449667773,0.480944638000783,0.005679010077659585,0.004590756114020933,0.19439858217104078,0.20473507835229798,0.005175920275760415,0.004261008542309597,0.010129105351754375,0.006566542481270976,0.9686522664286347,0.9870930231401788,0.16757152942372222,1.0,0.013689440059956426,0.0103336172415458,0.8280799674834431,0.9391179349230742,0.11470388154837263,0.09149950643070892,0.3478414301174533,0.4742917843645884,0.03703469038328977,0.03809515697276922,0.679289976019063,0.6982910344630167,0.28948351708143094,0.3611226361219493,0.019382035492283567,0.0358529272848106,0.2426267395615247,0.25853083325375237,0.08428797698631774,0.22933132246811272,0.9981456921438776,0.9987271152113685
mediphi_4b_paper,0.01099731042468688,0.011266506793131903,0.9886868540881458,0.9904258200626017,0.6185136360537495,0.6076751623854031,0.002085769990617159,5.208252624155918e-05,0.00021094670606225385,2.634628101194636e-05,0.9179039288305111,0.8904087424087336,0.790937944770791,0.8547979640489424,0.9511627148123916,0.9867525196569981,0.841487896220585,0.8086727146584133,0.9271773939249126,0.9565930237890249,0.243071590355179,0.25424381458664835,0.4808186694105625,0.4963111754520494,0.033510880499760365,0.029014864371925242,0.7053570863594458,0.7069769698974142,0.998263099910371,0.9971956799002812,0.97740619624586,0.9863105599400436,1.0,0.8902611339878606,0.9879156903387036,0.9967138571270343,0.9740886185731041,0.9684683516585116,0.7730144523856233,0.83017657660704,0.8987992576187562,0.8768669658292555,0.975722740574174,0.976043325174953,0.5586964566375745,0.6818993535723072,0.40704973831786173,0.6278353575370662,0.9160664646929709,0.9632425820144507,0.9496020175736213,0.9582812984860273,0.999998299019715,0.9999956401336234
mediphi_4b_paper_cal,0.008074868997722362,0.008363348403201742,0.9941723617078039,0.9948049450645172,0.39857146422703327,0.3975030894087551,0.0017934933269695419,0.00011145626564101896,0.00017564047948126493,2.375392676257082e-05,0.8883031673191029,0.8499550149406069,0.6950906967978083,0.760270956645125,0.9177072897687075,0.9736308107321805,0.6996812514791697,0.7073383689308494,0.9056137837069057,0.9471099422810171,0.10797932032593349,0.04915888151573822,0.4323716922005383,0.44701225324531557,0.02254842485052244,0.019283144159051746,0.5834041774095298,0.5976305153039272,0.9979974010894053,0.9969516655743196,0.986452174589519,0.9896663827584542,0.10973886601213945,1.0,0.9794925467390834,0.9945188430081537,0.9772544965272183,0.9734141801821784,0.7357427255904785,0.8035824944293295,0.7386843299654322,0.6516906047411526,0.956306626887054,0.9579596486933755,0.5163195146414921,0.6320404825393997,0.25732483130348216,0.43726954962071773,0.856997462242872,0.9374161231003351,0.8689721554378743,0.9160179566890332,0.9999941392046597,0.99999123008583
modernbert,0.006086262285868171,0.006986285133414372,0.27574121002755814,0.2798900156986919,0.02874264041714103,0.02560047777739416,0.0012833503965268278,0.00011262518358745588,1.5859446901411722e-05,2.63001550042663e-05,0.0578372372210999,0.05800324831621739,0.04237708312033328,0.02603993379406444,0.07104584175422379,0.24368252583563688,0.005669063836882482,0.0025732790128536465,0.20253725713028337,0.24473183235826668,0.013636455394533953,0.018919823441839956,0.03524197654621941,0.044107376972272405,0.017437061837263346,0.015515044715267434,0.019629463138977954,0.017917801109410214,0.6368340207503727,0.7809503000121217,0.1325071906841867,0.17192003251655685,0.012084309661296366,0.02050745326091663,1.0,0.9384967741669885,0.10379459415685466,0.10067412904109119,0.11440274470844014,0.20071175784871675,0.02164166405733947,0.025477760289733364,0.31816701564212413,0.35128595019475495,0.09990967759280023,0.1272727961712734,0.03186927184700794,0.03581372149950146,0.047769761847827,0.05601530280769362,0.013537591791397907,0.038868883176965796,0.9690322521802479,0.9638975571852724
modernbert_cal,0.0031235074088351578,0.0035426030413067133,0.13159471791624577,0.12643601498209733,0.008950236151179625,0.007745498324211675,0.0007333974757356421,4.559989646679696e-05,7.114229813698358e-06,6.170814542127978e-06,0.02131482438394028,0.02293870514544183,0.020004735667305318,0.010210606716827941,0.03682167783295043,0.09458128914712194,0.0019684763125509264,0.002475555215714631,0.1132468178846966,0.1360424948456429,0.004248108458486222,0.0059397160671113,0.033108881882810914,0.03915322211964556,0.010939559076616812,0.00966354083220744,0.005052752739270749,0.004125659535125004,0.45062010138285435,0.6565789656527814,0.04612991446343229,0.06088206507692584,0.0032861428729656916,0.005481156991846259,0.06150322583301149,1.0,0.043319351903312375,0.041585569707086045,0.07165442603457217,0.12972792169844838,0.0057003337703007695,0.0078083299912565796,0.16768552451582286,0.18909600918076697,0.08863708954300675,0.1081479545774987,0.011227614824782295,0.012155683439246334,0.014220830668354112,0.013172982377925524,0.002030856052594898,0.00824592650841216,0.9688790399170724,0.9634602458019343
phi4_14b_paper,0.004197300672106441,0.003757988815758284,0.9655461626528682,0.9608135651367397,0.03343387651553442,0.047845996473189656,0.0012617975731863407,0.00022752471956588582,0.000350627014355509,9.503701779212115e-05,0.4327363344909996,0.41449227791460064,0.39143709232990553,0.4237005481654905,0.723351346928577,0.8712680233351472,0.2798366044305356,0.3799258684509331,0.7026776383418312,0.8220505464582989,0.031006382438898084,0.005130289453606718,0.2976553290256059,0.3085786848036106,0.008268004693526732,0.00688102503051935,0.19302801563923655,0.2117047991266504,0.9870321858470928,0.9867939716331051,0.8103398707463583,0.8852961184516274,0.025911381426895863,0.022745503472781703,0.8962054058431453,0.9566806480966876,1.0,0.34314973548527505,0.5402984623695253,0.6334092188268539,0.10861852123786808,0.06919686626417831,0.8435881345770597,0.8514364681513877,0.3920695854575774,0.48328358601410626,0.055073945441603156,0.05436445287555014,0.5014289021210987,0.5888456846833621,0.3616270734251632,0.5523505465846414,0.9994397538312276,0.9993961753800215
phi4_14b_paper_cal,0.005081309425377101,0.004703876805516094,0.9739822570786166,0.9708095906037866,0.028106075928737262,0.042022305323369924,0.0012107527032791943,0.00024057249206832498,0.0003505158034056155,0.00010292830777003381,0.4454450536316935,0.4246605504515175,0.40300345422868644,0.43494717007069195,0.7321678294722991,0.8762746592910106,0.29047452249039496,0.3885929867695308,0.7101437048660237,0.8315554633018669,0.0312821883242691,0.00543445106676832,0.30361091897001735,0.31452757469177417,0.007557392335448498,0.006244290676628017,0.1905877694254794,0.20951803369867672,0.9882838531291492,0.9885560042855573,0.8387312547299594,0.9085004935692911,0.03153164834148836,0.0265858198178216,0.8993258709589088,0.958414430292914,0.656850264514725,1.0,0.5464657937660735,0.6396556302257632,0.1261245634493573,0.08772529848766619,0.8466693492712365,0.8540305649252387,0.39673141036217474,0.4877120989370145,0.056256230989837674,0.06360332286874293,0.512130911914589,0.5987366902392243,0.3748872405054816,0.5638268122127535,0.9994162254398923,0.9994330208826261
