,albert,albert_cal,biobert,biobert_cal,biomistral_paper,biomistral_paper_cal,biomistral_r128,biomistral_r128_cal,biomistral_r64,biomistral_r64_cal,gemma3_12b_paper,gemma3_12b_paper_cal,gemma3_paper,gemma3_paper_cal,gemma3_r128,gemma3_r128_cal,gemma3_r64,gemma3_r64_cal,gemma4_12b_paper,gemma4_12b_paper_cal,med_llama_paper,med_llama_paper_cal,med_llama_r128,med_llama_r128_cal,med_llama_r64,med_llama_r64_cal,medgemma_paper,medgemma_paper_cal,medgemma_r128,medgemma_r128_cal,medgemma_r64,medgemma_r64_cal,mediphi_4b_paper,mediphi_4b_paper_cal,modernbert,modernbert_cal,phi4_14b_paper,phi4_14b_paper_cal,pubmedbert,pubmedbert_cal,qwen4b_paper,qwen4b_paper_cal,qwen4b_r128,qwen4b_r128_cal,qwen4b_r64,qwen4b_r64_cal,qwen9b_paper,qwen9b_paper_cal,qwen9b_r128,qwen9b_r128_cal,qwen9b_r64,qwen9b_r64_cal,xgb,xgb_cal
gemma3_12b_paper,0.5705283466664808,0.10673348811073291,0.9815716862506954,0.5356786881292572,0.12574003159440839,0.409387673555353,0.21977150904641796,0.10901662438369097,0.07582526898113284,0.1081896074593327,1.0,0.3714015174269494,0.19431040205924632,0.3487652042987517,0.3508892724672469,0.850796517645737,0.37362948867341994,0.8364444389265582,0.5457168790534759,0.7288780831919981,0.5377835589482813,0.14273040866648123,0.4449562496856805,0.6641420439868679,0.29894814000152503,0.24412317252516125,0.5946996197720883,0.615348948332984,0.959933148073877,0.9559523484400324,0.7822400981936366,0.9148895253654592,0.550744864091687,0.3912319674478957,0.8227513826914037,0.9516638006906418,0.3442176352374946,0.5652402707630992,0.7715488034334688,0.5532351677439198,0.6608206242630349,0.6012287629716964,0.9194252851117769,0.9253316004684676,0.3101401582676552,0.8871474494367824,0.3564868715076367,0.2862140781773369,0.706458515513999,0.7568648464921555,0.51805348732368,0.9500975139774174,0.9709217657255771,0.9407472639205663
gemma3_12b_paper_cal,0.6762426357647446,0.13028950578995502,0.9972876927180738,0.7120185649169313,0.3822400841182272,0.4780124000751136,0.2385471253228324,0.1722062558690054,0.03916008244763847,0.1502591607190238,0.6285984825730506,1.0,0.30998818493879643,0.4476262422262932,0.4087459074184301,0.9077272309228264,0.5012814058656977,0.9093240302988683,0.5893278431735072,0.7088264818584382,0.5819623648096135,0.21605660907561086,0.5183085014087276,0.6922651967252664,0.22670665850313476,0.30382513386350574,0.7115794599945275,0.7262910155462805,0.9628575165547392,0.9426253373096999,0.7097267051169351,0.9590799180837408,0.5958362515383147,0.4808501617352514,0.8030972998260535,0.9586467227018625,0.554694768932396,0.6875821236180613,0.8135605850636113,0.6134481698197229,0.7927002606267005,0.7015902740146023,0.9237718214731103,0.9295519738063776,0.34787303962741367,0.9296635215159708,0.4594436671463884,0.40386638257432117,0.7293223433896876,0.7964526259054117,0.5932333752275811,0.9568863799905367,0.9792216275078485,0.9712303042685152
gemma3_paper,0.775942091428206,0.48351987744996705,0.9721015521370916,0.7466829861598809,0.672933565189213,0.6706920192465491,0.3402130688595886,0.35258164351602517,0.23089416454315126,0.353100196958935,0.8056895979407537,0.6900118150612036,1.0,0.7460829274246423,0.5966716216981378,0.9254262273757359,0.8081862335206946,0.8823331600765952,0.7824040357689668,0.8867186644313494,0.9485978054520346,0.5212414114103148,0.778846229846043,0.9408521673545168,0.604605346310638,0.6310300386354859,0.7337792242791329,0.7726728821673867,0.9551322784977693,0.984123442673283,0.8395601587328667,0.9551040647660635,0.8780328886829332,0.7550600599480406,0.9865499895010232,0.9685567924650497,0.8286232232869198,0.7802629780435733,0.9125317877753351,0.7731296590466066,0.8633185469684302,0.7975410884932845,0.9853115340742081,0.9789590590756295,0.4710381790892182,0.95749433106846,0.6487666961814529,0.6964854940918137,0.9533291359360428,0.8722428386192923,0.7432387476773394,0.9405689191060801,0.9769820403460757,0.9664785786675761
gemma3_paper_cal,0.6816242860086468,0.18530025458877963,0.9994791263491807,0.6860704772855708,0.42196931214493905,0.5119769117310657,0.2607542400369245,0.19157857958930224,0.08227536904777677,0.18247355670566945,0.6512347957012483,0.5523737577737068,0.25391707257535767,1.0,0.42579090715634116,0.954615460115034,0.5463092784138531,0.8938341189536443,0.6095374811588499,0.7401032293625963,0.6338058999666281,0.16085135600147948,0.5492263319011574,0.7910731599494094,0.38993905786768757,0.1979254774194673,0.6783042823992057,0.7046563413872415,0.966619759900478,0.9956727779571037,0.7071751599579637,0.9927104329987079,0.6594388406260033,0.5559388250930815,0.8760874098247553,0.9948955551851727,0.6334411484981046,0.7123761002123878,0.9031662368268134,0.6945976139946057,0.9671396870000876,0.7186481712846889,0.9835454861265895,0.9935399986633793,0.32372915650711287,0.9984409265457723,0.48853934536666044,0.42869708150206487,0.8407916908892602,0.8222936597390942,0.6425416936106985,0.961522682275727,0.9970521807899106,0.994183241945897
gemma3_r128,0.7635067302833838,0.32941340363820015,0.928645971230795,0.6852855630915615,0.520692582775113,0.650267150723931,0.25257046552826234,0.16061752624602166,0.11437217240008335,0.11535919816315143,0.6491107275327531,0.5912540925815699,0.4033283783018622,0.5742090928436588,1.0,0.9213232185102367,0.5779703317242899,0.8353611171356569,0.6242448078155112,0.7675093647455975,0.6587714579246946,0.3597154645681755,0.6549840846906655,0.8777840908727814,0.5147872550393788,0.4891017838931898,0.7333804333539835,0.8050190899212442,0.8443496149647887,0.9085150843389788,0.6934460536683674,0.9384459014591344,0.8151017350482999,0.6141401018651754,0.9171526679481449,0.8774642368014144,0.6274653415295206,0.7817115272952013,0.7682263304741643,0.6965147114395496,0.7554569976369266,0.7765196410802097,0.9696515291396927,0.9238456655077985,0.35111680451103755,0.8872591584730677,0.5609510447019651,0.5660263671640584,0.8144940159756191,0.8097883332600377,0.705330135191848,0.8800335798886826,0.9481398586488404,0.9301687365301635
gemma3_r128_cal,0.1322506434646532,0.005279040841093985,0.9209767006827075,0.06887983430640965,0.10267510045768657,0.029797082272523867,0.14779700662600304,0.03404780680186925,0.019071436776745165,0.010208090535207215,0.14920348235426295,0.09227276907717363,0.07457377262426412,0.045384539884966046,0.07867678148976331,1.0,0.1699172577956296,0.2038891235734046,0.29930253399763584,0.318548290979618,0.2362251007279662,0.0008052685412243132,0.14473218650559994,0.27579642847962926,0.04850317047881292,0.009773432766034595,0.2736128951095921,0.17708853171732286,0.7238183113160496,0.7215521423415413,0.30517955134051267,0.9413253025341537,0.1844060000715262,0.01319799936827104,0.6429593458280582,0.6940461954191763,0.09706068291296532,0.03481698698566926,0.5675224262516129,0.2654387649200868,0.09607322133633256,0.05156963125147662,0.874709542973673,0.75292648458509,0.11105557744339634,0.5952966011464365,0.1923331827629754,0.02328528335740565,0.4816122471069647,0.29836805583778836,0.18014540277627622,0.5932723904125388,0.9730311913089963,0.9362209930195249
gemma3_r64,0.6016091640715416,0.2623235763248237,0.9714338904696364,0.5921094368831632,0.3618385624151681,0.4837332945697772,0.27298653808422424,0.21907718285372146,0.13933364098088297,0.2060839767409639,0.6263705113265801,0.4987185941343023,0.19181376647930537,0.4536907215861469,0.4220296682757101,0.8300827422043704,1.0,0.7933483118972875,0.6347105134919862,0.717806446590096,0.6674475616220308,0.2637815456747835,0.5210662633862853,0.7086598586820195,0.40442658999310965,0.3556803522033676,0.6100666230862992,0.6254160676670226,0.9861127421834506,0.9500789878868537,0.7544811403301992,0.8978175475819833,0.6041239937774835,0.48386720692555274,0.864780920337815,0.9626835222659172,0.5633801016988547,0.6036418751354027,0.8469946215836643,0.5954963954625776,0.6979886461226836,0.6359438208030799,0.9147931239540438,0.9189532948577576,0.34930873324874645,0.8856089928774034,0.4607924890659565,0.419061757001834,0.7728328106284494,0.7241745210236028,0.5634159553321532,0.9161273633612363,0.9524060885732066,0.945797829342479
gemma3_r64_cal,0.2384245369289021,0.011534284695703834,0.9653750491780256,0.08203871742567659,0.11670039639467966,0.09594783756979375,0.17388984028745036,0.05568745663172914,0.026498709741196835,0.015261560884315961,0.16355556107344182,0.09067596970113168,0.11766683992340476,0.10616588104635571,0.16463888286434314,0.7961108764265954,0.2066516881027125,1.0,0.3498982519381171,0.4208940250429062,0.3098092980462702,0.014460826424174233,0.21158786349571068,0.4512781706169804,0.058253744910927385,0.05455609118048432,0.3752389481873468,0.30312455807382843,0.8246311797672552,0.8528597943527372,0.37455923896048016,0.9084885488938175,0.33257664852310276,0.10581366269254522,0.7123267779831814,0.8788009176780657,0.12775858662138762,0.16480878343214567,0.6377593022008523,0.3894332597607715,0.2881442151103988,0.09539172185865163,0.8679118554119413,0.8410726667094035,0.1922293846958647,0.7549739404971427,0.22333711230056175,0.07637277518858232,0.5735076244952408,0.4410281848517522,0.31001732277233185,0.9634239322100496,0.9798002113803796,0.956746611847155
gemma4_12b_paper,0.5136191563571797,0.23300974440765432,0.8928891270906869,0.4965025877711412,0.20796383612440972,0.4260034132897039,0.22219956051536638,0.16391327899428687,0.13267706676733904,0.19503943247107536,0.4542831209465241,0.41067215682649283,0.21759596423103322,0.39046251884115013,0.37575519218448883,0.7006974660023642,0.36528948650801385,0.6501017480618829,1.0,0.6485652356394536,0.4937475230058346,0.2589744731878221,0.43720536920537056,0.5951641049860552,0.36161267873639824,0.3262409125300123,0.544350019524279,0.545533940994254,0.9271726264508316,0.8134392840901233,0.6923935294874611,0.779192187760417,0.5159309339360394,0.4152691576847266,0.760565498615363,0.8016012907628997,0.4114158590925341,0.512778225414569,0.7252819648090163,0.5235901838810854,0.5614204533174585,0.5313589663647953,0.8183631807494821,0.7829097935146025,0.33229269540151596,0.7405276064369484,0.3354671153423725,0.35189148848952034,0.6493858465297244,0.6347488455116117,0.49284686654610754,0.7664433281799075,0.8464033547581062,0.8257597823515661
gemma4_12b_paper_cal,0.3577533398769954,0.07360086516783426,0.8963128727592807,0.39746791408859194,0.024060407447873744,0.3117961374347509,0.14501562209986207,0.01862777049802944,0.06846612390598217,0.08535004278485048,0.2711219168080019,0.2911735181415618,0.11328133556865061,0.2598967706374037,0.2324906352544025,0.681451709020382,0.28219355340990404,0.5791059749570938,0.35143476436054644,1.0,0.3467903868426241,0.09917443076806454,0.30897496902501276,0.5305455144083115,0.26228867931131483,0.16978268730929946,0.4598742813239318,0.4415882693923582,0.8359989889381039,0.8238110078033917,0.43857763556405094,0.7920731763729686,0.4138156968518316,0.2707799840843004,0.7537128739978827,0.7656228411455658,0.21819173205261322,0.3940144337139069,0.6695095056350413,0.4530535439161031,0.45813371408350023,0.4323012438013387,0.86926000860733,0.7980124116819237,0.22749946440444724,0.7291628171236697,0.15140480107004806,0.12351733249427388,0.6098030215451808,0.5645220114027549,0.37622817270985276,0.7270093254170297,0.8700281493523703,0.8204245688977588
